ulta_id,product_id,main_category,sub_category,sub_sub_category,brand,product,url
10179,xlsImpprod14811401,hair,shampoo & conditioner, ,Klorane,Volume Conditioner with Flax Fiber,https://www.ulta.com/volume-conditioner-with-flax-fiber?productId=xlsImpprod14811401
10180,pimprod2005144,hair,shampoo & conditioner, ,Mane Club,Cha Ching 5-In-1 Deep Conditioner,https://www.ulta.com/cha-ching-5-in-1-deep-conditioner?productId=pimprod2005144
10181,xlsImpprod18751083,hair,shampoo & conditioner, ,Sebastian,Preset Conditioner,https://www.ulta.com/preset-conditioner?productId=xlsImpprod18751083
10182,pimprod2005493,hair,shampoo & conditioner, ,The Good Stuff,Volumizing Hydration Foam Conditioner,https://www.ulta.com/volumizing-hydration-foam-conditioner?productId=pimprod2005493
10183,pimprod2014748,hair,shampoo & conditioner, ,BAR NONE,Repairing Conditioner,https://www.ulta.com/repairing-conditioner?productId=pimprod2014748
10184,xlsImpprod10271203,hair,travel size, ,Paul Mitchell,Travel Size Extra-Body Conditioner,https://www.ulta.com/travel-size-extra-body-conditioner?productId=xlsImpprod10271203
10185,xlsImpprod15861167,hair,travel size, ,DevaCurl,Travel Size One Condition Delight Weightless Waves Conditioner,https://www.ulta.com/travel-size-one-condition-delight-weightless-waves-conditioner?productId=xlsImpprod15861167
10186,xlsImpprod15861165,hair,travel size, ,DevaCurl,Travel Size One Condition Decadence Ultra Moisturizing Milk Conditioner,https://www.ulta.com/travel-size-one-condition-decadence-ultra-moisturizing-milk-conditioner?productId=xlsImpprod15861165
10187,xlsImpprod17731053,hair,shampoo & conditioner, ,Noughty,Colour Bomb Color Protecting Conditioner,https://www.ulta.com/colour-bomb-color-protecting-conditioner?productId=xlsImpprod17731053
10188,xlsImpprod6500353,hair,travel size, ,Joico,Travel Size Color Endure Conditioner,https://www.ulta.com/travel-size-color-endure-conditioner?productId=xlsImpprod6500353
10189,pimprod2017213,hair,shampoo & conditioner, ,NatureLab. Tokyo,Perfect Volume Conditioner Refill,https://www.ulta.com/perfect-volume-conditioner-refill?productId=pimprod2017213
10190,pimprod2015520,hair,shampoo & conditioner, ,Rusk,PUREMIX Activated Charcoal Purifying Conditioner,https://www.ulta.com/puremix-activated-charcoal-purifying-conditioner?productId=pimprod2015520
10191,xlsImpprod15861073,hair,travel size, ,AG Hair,Travel Size Colour Care Sterling Silver Toning Conditioner,https://www.ulta.com/travel-size-colour-care-sterling-silver-toning-conditioner?productId=xlsImpprod15861073
10192,pimprod2015702,hair,shampoo & conditioner, ,The Mane Choice,POW! Conditioner,https://www.ulta.com/pow-conditioner?productId=pimprod2015702
10193,pimprod2006884,hair,shampoo & conditioner, ,n:p beautiful,Volumizing Conditioner,https://www.ulta.com/volumizing-conditioner?productId=pimprod2006884
10194,pimprod2005299,men,hair, ,Duke Cannon Supply Co,News Anchor Power Clean Mint Conditioner,https://www.ulta.com/news-anchor-power-clean-mint-conditioner?productId=pimprod2005299
10195,xlsImpprod3150089,hair,travel size, ,AG Hair,Travel Size Colour Care Colour Savour Colour Protection Conditioner,https://www.ulta.com/travel-size-colour-care-colour-savour-colour-protection-conditioner?productId=xlsImpprod3150089
10196,xlsImpprod17771739,hair,shampoo & conditioner, ,Drybar,Travel Size On The Rocks Lightweight Conditioner,https://www.ulta.com/travel-size-on-rocks-lightweight-conditioner?productId=xlsImpprod17771739
10197,pimprod2017409,hair,treatment, ,Bosley,BosDefense Color Safe Volumizing Conditioner,https://www.ulta.com/bosdefense-color-safe-volumizing-conditioner?productId=pimprod2017409
10198,pimprod2002306,hair,travel size, ,Drybar,Travel Size Detox Dry Conditioner Lush Scent,https://www.ulta.com/travel-size-detox-dry-conditioner-lush-scent?productId=pimprod2002306
10199,xlsImpprod18161057,hair,shampoo & conditioner, ,Klorane,Rich Restorative Conditioner with Ylang-Ylang Wax for Sun-Exposed Hair,https://www.ulta.com/rich-restorative-conditioner-with-ylang-ylang-wax-sun-exposed-hair?productId=xlsImpprod18161057
10200,pimprod2016256,hair,travel size, ,FEKKAI,Travel Size Technician Color Conditioner,https://www.ulta.com/travel-size-technician-color-conditioner?productId=pimprod2016256
10201,xlsImpprod14771007,hair,travel size, ,Drybar,Travel Size Detox Dry Conditioner,https://www.ulta.com/travel-size-detox-dry-conditioner?productId=xlsImpprod14771007
10202,pimprod2015681,hair,shampoo & conditioner, ,Nexxus,Scalp Inergy Ultra-Light Conditioner,https://www.ulta.com/scalp-inergy-ultra-light-conditioner?productId=pimprod2015681
10203,pimprod2015969,hair,travel size, ,Macadamia Professional,Travel Size Essential Repair Daily Deep Conditioner,https://www.ulta.com/travel-size-essential-repair-daily-deep-conditioner?productId=pimprod2015969
10204,pimprod2013776,hair,shampoo & conditioner, ,Derma E,Nourishing Conditioner,https://www.ulta.com/nourishing-conditioner?productId=pimprod2013776
10205,pimprod2014751,hair,shampoo & conditioner, ,BAR NONE,Everyday Conditioner,https://www.ulta.com/everyday-conditioner?productId=pimprod2014751
10206,xlsImpprod17421187,hair,shampoo & conditioner, ,Pura d'or,Intense Therapy Conditioner,https://www.ulta.com/intense-therapy-conditioner?productId=xlsImpprod17421187
10207,pimprod2006410,hair,travel size, ,Redken,Travel Size Nature + Science Extreme Fortifying Conditioner For Distressed Hair,https://www.ulta.com/travel-size-nature-science-extreme-fortifying-conditioner-distressed-hair?productId=pimprod2006410
10208,pimprod2005491,hair,shampoo & conditioner, ,The Good Stuff,Color Protect Milk Conditioner,https://www.ulta.com/color-protect-milk-conditioner?productId=pimprod2005491
10209,pimprod2013123,hair,shampoo & conditioner, ,ACURE,Unicorn Shimmer Conditioner,https://www.ulta.com/unicorn-shimmer-conditioner?productId=pimprod2013123
10210,xlsImpprod2360139,hair,kid's haircare, ,Babo Botanicals,Lice Repel Conditioning Spray,https://www.ulta.com/lice-repel-conditioning-spray?productId=xlsImpprod2360139
10211,pimprod2016388,hair,shampoo & conditioner, ,Tyme,SHOWOFF Conditioner,https://www.ulta.com/showoff-conditioner?productId=pimprod2016388
10212,xlsImpprod6260037,hair,travel size, ,Sexy Hair,Travel Size Big Sexy Hair Volumizing Conditioner,https://www.ulta.com/travel-size-big-sexy-hair-volumizing-conditioner?productId=xlsImpprod6260037
10213,pimprod2015686,hair,shampoo & conditioner, ,Nexxus,Clean & Pure Nourishing Detox Conditioning Foam,https://www.ulta.com/clean-pure-nourishing-detox-conditioning-foam?productId=pimprod2015686
10214,pimprod2014750,hair,shampoo & conditioner, ,BAR NONE,Hydrating Conditioner,https://www.ulta.com/hydrating-conditioner?productId=pimprod2014750
10215,pimprod2009597,hair,shampoo & conditioner, ,dpHUE,Travel Size ACV Detangling Conditioner,https://www.ulta.com/travel-size-acv-detangling-conditioner?productId=pimprod2009597
10216,pimprod2006413,hair,travel size, ,Redken,Travel Size Nature + Science All Soft Conditioner For Dry/Brittle Hair,https://www.ulta.com/travel-size-nature-science-all-soft-conditioner-drybrittle-hair?productId=pimprod2006413
10217,xlsImpprod14811411,hair,travel size, ,Klorane,Travel Size Conditioner with Oat Milk,https://www.ulta.com/travel-size-conditioner-with-oat-milk?productId=xlsImpprod14811411
10218,xlsImpprod18321147,hair,shampoo & conditioner, ,Neuma,Travel Size neuMoisture Condition,https://www.ulta.com/travel-size-neumoisture-condition?productId=xlsImpprod18321147
10219,xlsImpprod14811345,hair,travel size, ,Klorane,Travel Size Conditioning Balm with Mango Butter,https://www.ulta.com/travel-size-conditioning-balm-with-mango-butter?productId=xlsImpprod14811345
10220,pimprod2006879,hair,shampoo & conditioner, ,n:p beautiful,Hydrating Conditioner,https://www.ulta.com/hydrating-conditioner?productId=pimprod2006879
10221,pimprod2004124,hair,shampoo & conditioner, ,Seed Phytonutrients,Volume Conditioner,https://www.ulta.com/volume-conditioner?productId=pimprod2004124
10222,xlsImpprod18321157,hair,shampoo & conditioner, ,Neuma,Travel Size reNeu condition,https://www.ulta.com/travel-size-reneu-condition?productId=xlsImpprod18321157
10223,xlsImpprod14811361,hair,travel size, ,Klorane,Travel Size Color Enhancing Conditioner with Pomegranate,https://www.ulta.com/travel-size-color-enhancing-conditioner-with-pomegranate?productId=xlsImpprod14811361
10224,xlsImpprod14811365,hair,travel size, ,Klorane,Travel Size Blond Highlights Conditioner with Chamomile,https://www.ulta.com/travel-size-blond-highlights-conditioner-with-chamomile?productId=xlsImpprod14811365
10225,xlsImpprod16431055,hair,shampoo & conditioner, ,Noughty,To The Rescue Moisture Boost Conditioner,https://www.ulta.com/rescue-moisture-boost-conditioner?productId=xlsImpprod16431055
10226,xlsImpprod14811323,hair,travel size, ,Klorane,Travel Size Conditioner with Quinine and B Vitamins,https://www.ulta.com/travel-size-conditioner-with-quinine-b-vitamins?productId=xlsImpprod14811323
10227,xlsImpprod14811341,hair,travel size, ,Klorane,Travel Size Nutri-Reparative Conditioner with Desert Date,https://www.ulta.com/travel-size-nutri-reparative-conditioner-with-desert-date?productId=xlsImpprod14811341
10228,xlsImpprod14811403,hair,travel size, ,Klorane,Travel Size Volume Conditioner with Flax Fiber,https://www.ulta.com/travel-size-volume-conditioner-with-flax-fiber?productId=xlsImpprod14811403
10229,pimprod2004132,hair,shampoo & conditioner, ,Seed Phytonutrients,Color Care Conditioner,https://www.ulta.com/color-care-conditioner?productId=pimprod2004132
10230,xlsImpprod18321175,hair,shampoo & conditioner, ,Neuma,Travel Size neuVolume Condition,https://www.ulta.com/travel-size-neuvolume-condition?productId=xlsImpprod18321175
10231,pimprod2004133,hair,shampoo & conditioner, ,Seed Phytonutrients,Anti-Frizz Conditioner,https://www.ulta.com/anti-frizz-conditioner?productId=pimprod2004133
10232,pimprod2004125,hair,shampoo & conditioner, ,Seed Phytonutrients,Moisture Conditioner,https://www.ulta.com/moisture-conditioner?productId=pimprod2004125
10233,xlsImpprod17731089,hair,shampoo & conditioner, ,Redken,Travel Size All Soft Mega Conditioner,https://www.ulta.com/travel-size-all-soft-mega-conditioner?productId=xlsImpprod17731089
10234,xlsImpprod16681017,hair,shampoo & conditioner, ,SheaMoisture,Raw Shea Butter Restorative Conditioner,https://www.ulta.com/raw-shea-butter-restorative-conditioner?productId=xlsImpprod16681017
10235,pimprod2017963,hair,shampoo & conditioner, ,IGK,First Class Weightless Replenishing Conditioner,https://www.ulta.com/first-class-weightless-replenishing-conditioner?productId=pimprod2017963
10236,xlsImpprod2360137,hair,kid's haircare, ,Babo Botanicals,Swim & Sport Detangling Spray,https://www.ulta.com/swim-sport-detangling-spray?productId=xlsImpprod2360137
10237,pimprod2006414,hair,travel size, ,Redken,Travel Size Nature + Science Color Extend Sulfate Free Conditioner For Color Treated Hair,https://www.ulta.com/travel-size-nature-science-color-extend-sulfate-free-conditioner-color-treated-hair?productId=pimprod2006414
10238,pimprod2004143,hair,shampoo & conditioner, ,Seed Phytonutrients,Lightweight Conditioner,https://www.ulta.com/lightweight-conditioner?productId=pimprod2004143
10239,pimprod2013040,hair,treatment,leave-in treatment,My Amazing,Hydrating Leave-In Conditioner & Detangler,https://www.ulta.com/hydrating-leave-in-conditioner-detangler?productId=pimprod2013040
10240,pimprod2009007,hair,treatment,leave-in treatment,Carol's Daughter,Monoi Leave-in Conditioner,https://www.ulta.com/monoi-leave-in-conditioner?productId=pimprod2009007
10241,xlsImpprod14921229,hair,travel size, ,Paul Mitchell,Travel Size Awapuhi Wild Ginger Keratin Cream Rinse,https://www.ulta.com/travel-size-awapuhi-wild-ginger-keratin-cream-rinse?productId=xlsImpprod14921229
10242,xlsImpprod11731461,hair,shampoo & conditioner,shampoo,OGX,Hydrate + Repair Argan Oil of Morocco Shampoo,https://www.ulta.com/hydrate-repair-argan-oil-of-morocco-shampoo?productId=xlsImpprod11731461
10243,xlsImpprod16721087,hair,travel size, ,Ouidad,Travel Size Advanced Climate Control Defrizzing Conditioner,https://www.ulta.com/travel-size-advanced-climate-control-defrizzing-conditioner?productId=xlsImpprod16721087
10244,pimprod2015510,hair,shampoo & conditioner,conditioner,Rusk,PUREMIX Native Fig Replenishing Conditioner For Normal Hair,https://www.ulta.com/puremix-native-fig-replenishing-conditioner-normal-hair?productId=pimprod2015510
10245,pimprod2017413,hair,shampoo & conditioner,shampoo,Bosley,BosRevive Non Color-Treated Hair Nourishing Shampoo,https://www.ulta.com/bosrevive-non-color-treated-hair-nourishing-shampoo?productId=pimprod2017413
10246,xlsImpprod10271347,hair,travel size, ,Paul Mitchell,Travel Size Tea Tree Lavender Mint Moisturizing Shampoo,https://www.ulta.com/travel-size-tea-tree-lavender-mint-moisturizing-shampoo?productId=xlsImpprod10271347
10247,xlsImpprod17431013,hair,shampoo & conditioner,conditioner,Hask,UnWined Brut Rosé Deep Conditioner,https://www.ulta.com/unwined-brut-rose-deep-conditioner?productId=xlsImpprod17431013
10248,pimprod2013650,hair,shampoo & conditioner,conditioner,NatureLab. Tokyo,Perfect Shine Conditioner,https://www.ulta.com/perfect-shine-conditioner?productId=pimprod2013650
10249,pimprod2008690,hair,shampoo & conditioner,conditioner,Macadamia Professional,Essential Repair Daily Deep Conditioner,https://www.ulta.com/essential-repair-daily-deep-conditioner?productId=pimprod2008690
10250,xlsImpprod18851288,hair,shampoo & conditioner,conditioner,Hask,UnWined Repair Expert Red Wine Conditioner,https://www.ulta.com/unwined-repair-expert-red-wine-conditioner?productId=xlsImpprod18851288
10251,pimprod2014447,hair,hair color,color care,Brite,Rose Gold Shampoo,https://www.ulta.com/rose-gold-shampoo?productId=pimprod2014447
10252,pimprod2015437,hair,shampoo & conditioner,shampoo,The Mane Choice,Ancient Egyptian Anti-Breakage & Repair Antidote Shampoo,https://www.ulta.com/ancient-egyptian-anti-breakage-repair-antidote-shampoo?productId=pimprod2015437
10253,pimprod2014127,hair,shampoo & conditioner,conditioner,Hask,Rose Oil & Peach Color Protection Deep Conditioner Packette,https://www.ulta.com/rose-oil-peach-color-protection-deep-conditioner-packette?productId=pimprod2014127
10254,xlsImpprod18751077,hair,shampoo & conditioner,shampoo,Sebastian,Reset Shampoo,https://www.ulta.com/reset-shampoo?productId=xlsImpprod18751077
10255,pimprod2013121,hair,shampoo & conditioner,conditioner,ACURE,Ultra Hydrating Conditioner,https://www.ulta.com/ultra-hydrating-conditioner?productId=pimprod2013121
10256,xlsImpprod10141014,hair,travel size, ,Matrix,Travel Size Biolage Hydrasource Shampoo,https://www.ulta.com/travel-size-biolage-hydrasource-shampoo?productId=xlsImpprod10141014
10257,pimprod2015438,hair,shampoo & conditioner,conditioner,The Mane Choice,Ancient Egyptian Anti-Breakage & Repair Antidote Conditioner,https://www.ulta.com/ancient-egyptian-anti-breakage-repair-antidote-conditioner?productId=pimprod2015438
10258,pimprod2016254,hair,shampoo & conditioner,conditioner,FEKKAI,Super Strength Conditioner,https://www.ulta.com/super-strength-conditioner?productId=pimprod2016254
10259,xlsImpprod16431067,hair,shampoo & conditioner,conditioner,Noughty,Intensive Care Leave-in Conditioner,https://www.ulta.com/intensive-care-leave-in-conditioner?productId=xlsImpprod16431067
10260,pimprod2005519,hair,shampoo & conditioner,shampoo,Love Beauty and Planet,Coconut Milk & White Jasmine Shampoo,https://www.ulta.com/coconut-milk-white-jasmine-shampoo?productId=pimprod2005519
10261,xlsImpprod10141006,hair,travel size, ,Matrix,Travel Size Biolage Colorlast Conditioner,https://www.ulta.com/travel-size-biolage-colorlast-conditioner?productId=xlsImpprod10141006
10262,pimprod2015411,hair,shampoo & conditioner,conditioner,The Mane Choice,Easy On The Curls Detangling Hydration Conditioner,https://www.ulta.com/easy-on-curls-detangling-hydration-conditioner?productId=pimprod2015411
10263,xlsImpprod2690027,hair,shampoo & conditioner,conditioner,OGX,Renewing Argan Oil Of Morocco Intense Moisturizing Treatment,https://www.ulta.com/renewing-argan-oil-of-morocco-intense-moisturizing-treatment?productId=xlsImpprod2690027
10264,xlsImpprod11731463,hair,shampoo & conditioner,conditioner,OGX,Hydrate + Repair Argan Oil of Morocco Conditioner,https://www.ulta.com/hydrate-repair-argan-oil-of-morocco-conditioner?productId=xlsImpprod11731463
10265,pimprod2014282,hair,shampoo & conditioner,shampoo,OGX,Pracaxi Oil Deeply Restoring Recovery Shampoo,https://www.ulta.com/pracaxi-oil-deeply-restoring-recovery-shampoo?productId=pimprod2014282
10266,xlsImpprod10141010,hair,travel size, ,Matrix,Travel Size Biolage Hydrasource Conditioner,https://www.ulta.com/travel-size-biolage-hydrasource-conditioner?productId=xlsImpprod10141010
10267,xlsImpprod10112060,hair,shampoo & conditioner,conditioner,L'anza,Healing Nourish Stimulating Conditioner,https://www.ulta.com/healing-nourish-stimulating-conditioner?productId=xlsImpprod10112060
10268,xlsImpprod18851292,hair,shampoo & conditioner,shampoo,Hask,UnWined Color Connoisseur Rosé Wine Shampoo,https://www.ulta.com/unwined-color-connoisseur-rose-wine-shampoo?productId=xlsImpprod18851292
10269,pimprod2012628,hair,shampoo & conditioner,conditioner,Beachwaver Co.,Good Vibes Moisturizing Conditioner,https://www.ulta.com/good-vibes-moisturizing-conditioner?productId=pimprod2012628
10270,xlsImpprod16431059,hair,shampoo & conditioner,shampoo,Noughty,Care Taker Scalp Soothing Shampoo,https://www.ulta.com/care-taker-scalp-soothing-shampoo?productId=xlsImpprod16431059
10271,xlsImpprod15781065,hair,shampoo & conditioner,shampoo,Rusk,PlatinumX Shampoo,https://www.ulta.com/platinumx-shampoo?productId=xlsImpprod15781065
