extra_id,ulta_id,date,price,options,rating,no_of_reviews,offers,url,product_id
8667,7988,08/13/2020,$4.00,,4.10,27.0,,https://www.ulta.com/master-lab-collagen-sheet-mask?productId=xlsImpprod17761835,xlsImpprod17761835
8668,7989,08/13/2020,$4.00,3 Options,0,,,https://www.ulta.com/minions-moisturizing-hyaluronic-sheet-mask?productId=pimprod2015313,pimprod2015313
8669,7990,08/13/2020,$4.00,,3.70,172.0,,https://www.ulta.com/stress-rehab-coconut-caffeine-facial-mask?productId=xlsImpprod17762143,xlsImpprod17762143
8670,7991,08/13/2020,$3.99,,4.80,11.0,,https://www.ulta.com/all-bright-brightening-sheet-mask?productId=pimprod2003747,pimprod2003747
8671,7992,08/13/2020,$4.00,,4.20,74.0,,https://www.ulta.com/master-lab-vitamin-c-brightening-mask?productId=xlsImpprod15622755,xlsImpprod15622755
8672,7993,08/13/2020,$3.99,,3.60,41.0,,https://www.ulta.com/grapefruit-bubbling-paper-mask?productId=pimprod2000144,pimprod2000144
8673,7994,08/13/2020,$3.75,,4.30,187.0,,https://www.ulta.com/im-real-makgeolli-mask-sheet?productId=xlsImpprod12812991,xlsImpprod12812991
8674,7995,08/13/2020,$3.00,,4.40,16.0,,https://www.ulta.com/calming-rose-sheet-mask?productId=pimprod2003676,pimprod2003676
8675,7996,08/13/2020,$6.00,,4.10,53.0,Free Gift with Purchase!,https://www.ulta.com/what-a-peeling-purifying-de-clog-mask?productId=xlsImpprod17911269,xlsImpprod17911269
8676,7997,08/13/2020,$5.00,,5.00,3.0,,https://www.ulta.com/anti-aging-treatment-mask?productId=pimprod2013231,pimprod2013231
8677,7998,08/13/2020,$3.99,,4.50,10.0,,https://www.ulta.com/hydration-burst-face-sheet-mask?productId=pimprod2002867,pimprod2002867
8678,7999,08/13/2020,$10.00,,4.80,4.0,,https://www.ulta.com/hydrate-facial-sheet-mask-set?productId=pimprod2004897,pimprod2004897
8679,8000,08/13/2020,$5.00,,4.80,27.0,,https://www.ulta.com/moodmask-good-fight-clear-skin-sheet-mask?productId=xlsImpprod18771075,xlsImpprod18771075
8680,8001,08/13/2020,$26.00,,4.00,6.0,Free Gift with Purchase!,https://www.ulta.com/drink-up-10-minute-hydrating-mask-with-apricot-glacier-water?productId=pimprod2003503,pimprod2003503
8681,8002,08/13/2020,$3.00,,3.70,45.0,,https://www.ulta.com/clarifying-honey-peel-off-mask?productId=xlsImpprod17691263,xlsImpprod17691263
8682,8003,08/13/2020,$3.75,,3.90,33.0,,https://www.ulta.com/im-real-charcoal-sheet-mask?productId=xlsImpprod17162879,xlsImpprod17162879
8683,8004,08/13/2020,$3.75,,4.20,14.0,,https://www.ulta.com/im-real-cherry-blossom-sheet-mask?productId=xlsImpprod17162881,xlsImpprod17162881
8684,8005,08/13/2020,$3.00,,4.40,12.0,,https://www.ulta.com/camellia-flower-lab-essence-sheet-mask?productId=xlsImpprod17741111,xlsImpprod17741111
8685,8006,08/13/2020,$4.00,,4.10,120.0,,https://www.ulta.com/super-green-detox-kale-charcoal-facial-mask?productId=xlsImpprod17762151,xlsImpprod17762151
8686,8007,08/13/2020,$3.00,,4.20,94.0,,https://www.ulta.com/pollution-defense-pomegranate-instant-defense-peel-off-mask?productId=xlsImpprod15622817,xlsImpprod15622817
8687,8008,08/13/2020,$6.00,,4.70,23.0,,https://www.ulta.com/egg-cream-mask-hydration?productId=xlsImpprod17821099,xlsImpprod17821099
8688,8009,08/13/2020,$4.00,,4.50,22.0,,https://www.ulta.com/bear-black-space-pore-caring-mask?productId=xlsImpprod18651019,xlsImpprod18651019
8689,8010,08/13/2020,$3.00,,4.30,17.0,,https://www.ulta.com/smoothing-sea-kelp-sheet-mask?productId=pimprod2003679,pimprod2003679
8690,8011,08/13/2020,$40.00,,5.00,1.0,,https://www.ulta.com/recovery-collagen-sheet-mask?productId=pimprod2007987,pimprod2007987
8691,8012,08/13/2020,$2.99,,5.00,5.0,,https://www.ulta.com/brighten-facial-sheet-mask?productId=xlsImpprod18531039,xlsImpprod18531039
8692,8013,08/13/2020,$6.00,,4.60,9.0,,https://www.ulta.com/egg-cream-mask-firming?productId=xlsImpprod17821091,xlsImpprod17821091
8693,8014,08/13/2020,$3.00,,4.40,7.0,,https://www.ulta.com/calendula-flower-lab-essence-sheet-mask?productId=xlsImpprod17741123,xlsImpprod17741123
8694,8015,08/13/2020,$20.00,,4.70,62.0,,https://www.ulta.com/perfect-weekend-flashmasque-sheet-mask-kit?productId=xlsImpprod16931015,xlsImpprod16931015
8695,8016,08/13/2020,$3.00,,4.40,7.0,,https://www.ulta.com/magnolia-flower-lab-essence-sheet-mask?productId=xlsImpprod17741121,xlsImpprod17741121
8696,8017,08/13/2020,$3.99,,2.80,26.0,,https://www.ulta.com/coconut-coffee-bubbling-paper-mask?productId=xlsImpprod18751459,xlsImpprod18751459
8697,8018,08/13/2020,$3.99,,3.10,48.0,,https://www.ulta.com/tomatoes-charcoal-bubbling-paper-mask?productId=xlsImpprod18751465,xlsImpprod18751465
8698,8019,08/13/2020,$3.00,,4.60,9.0,,https://www.ulta.com/narcissus-flower-lab-essence-sheet-mask?productId=xlsImpprod17741113,xlsImpprod17741113
8699,8020,08/13/2020,$12.00,,5.00,4.0,Free Gift with Purchase!,https://www.ulta.com/deep-purifying-charcoal-bubble-mask?productId=pimprod2014777,pimprod2014777
8700,8021,08/13/2020,$3.00,,5.00,8.0,,https://www.ulta.com/hello-moisture-glow-primer-mask?productId=pimprod2013229,pimprod2013229
8701,8022,08/13/2020,$9.00,,4.70,22.0,Free Gift with Purchase!,https://www.ulta.com/bubblesheet-oxygenating-deep-cleanse-mask?productId=pimprod2017752,pimprod2017752
8702,8023,08/13/2020,$3.00,,5.00,2.0,,https://www.ulta.com/age-defy-facial-sheet-mask?productId=xlsImpprod18531041,xlsImpprod18531041
8703,8024,08/13/2020,$6.00,,3.90,10.0,,https://www.ulta.com/egg-cream-mask-pore-tightening?productId=xlsImpprod17821093,xlsImpprod17821093
8704,8025,08/13/2020,$3.60,,5.00,11.0,,https://www.ulta.com/perfit-double-moisturizing-bio-cellulose-sheet-mask?productId=pimprod2012878,pimprod2012878
8705,8026,08/13/2020,$6.00,,4.40,67.0,,https://www.ulta.com/7-wonders-himalayan-camellia-pore-minimizing-mask?productId=xlsImpprod12951101,xlsImpprod12951101
8706,8027,08/13/2020,$10.00,,5.00,2.0,,https://www.ulta.com/detox-facial-sheet-mask-set?productId=pimprod2004893,pimprod2004893
8707,8028,08/13/2020,$5.00,,5.00,6.0,,https://www.ulta.com/illuminating-renewal-mask?productId=pimprod2013232,pimprod2013232
8708,8029,08/13/2020,$4.00,,4.70,19.0,,https://www.ulta.com/bear-aurora-illuminating-mask?productId=xlsImpprod18651017,xlsImpprod18651017
8709,8030,08/13/2020,$2.99,,3.00,36.0,,https://www.ulta.com/detoxifying-charcoal-peel-off-mask?productId=xlsImpprod18751463,xlsImpprod18751463
8710,8031,08/13/2020,$4.00,,5.00,4.0,,https://www.ulta.com/dear-hydration-sheet-mask?productId=pimprod2009887,pimprod2009887
8711,8032,08/13/2020,$5.00,,4.70,22.0,,https://www.ulta.com/moodmask-get-dewy-with-it-mega-moisture-sheet-mask?productId=xlsImpprod18771071,xlsImpprod18771071
8712,8033,08/13/2020,$3.00,,2.80,277.0,,https://www.ulta.com/detoxifying-charcoal-deep-cleansing-clay-mask?productId=xlsImpprod15622823,xlsImpprod15622823
8713,8034,08/13/2020,$3.99,,5.00,17.0,,https://www.ulta.com/peachy-facial-mask?productId=pimprod2006443,pimprod2006443
8714,8035,08/13/2020,$3.99,,4.20,730.0,"Buy 1, get 1 at 50% off!",https://www.ulta.com/skinactive-moisture-bomb-super-hydrating-mask-soothing?productId=xlsImpprod15721025,xlsImpprod15721025
8715,8036,08/13/2020,$20.00,,4.40,7.0,,https://www.ulta.com/resting-beach-face-soothing-sheet-mask-lip-gel-kit?productId=pimprod2004432,pimprod2004432
8716,8037,08/13/2020,$3.99,,4.90,18.0,,https://www.ulta.com/vitaminsea-facial-mask?productId=pimprod2006444,pimprod2006444
8717,8038,08/13/2020,$12.00,,0.00,,Free Gift with Purchase!,https://www.ulta.com/organic-collection-essential-beauty-masks?productId=pimprod2017190,pimprod2017190
8718,8039,08/13/2020,$5.00,,4.50,31.0,,https://www.ulta.com/moodmask-just-let-it-glow-healthy-glow-sheet-mask?productId=xlsImpprod18771073,xlsImpprod18771073
8719,8040,08/13/2020,$4.90,,4.50,11.0,,https://www.ulta.com/hydrating-blue-dot-lifting-sheet-mask?productId=pimprod2012877,pimprod2012877
8720,8041,08/13/2020,$6.00,,4.40,64.0,,https://www.ulta.com/7-wonders-mediterranean-olive-brightening-mask?productId=xlsImpprod12951103,xlsImpprod12951103
8721,8042,08/13/2020,$3.99,,4.20,751.0,"Buy 1, get 1 at 50% off!",https://www.ulta.com/skin-active-moisture-bomb-anti-fatigue-sheet-mask?productId=xlsImpprod16141003,xlsImpprod16141003
8722,8043,08/13/2020,$2.99,,3.70,3.0,,https://www.ulta.com/natural-men-charcoal-detox-paper-mask?productId=xlsImpprod16411069,xlsImpprod16411069
8723,8044,08/13/2020,$3.99,,4.90,14.0,,https://www.ulta.com/rise-shine-facial-mask?productId=pimprod2006475,pimprod2006475
8724,8045,08/13/2020,$3.99,,4.80,4.0,,https://www.ulta.com/kale-papaya-cleansing-facial-sheet-mask?productId=pimprod2006469,pimprod2006469
8725,8046,08/13/2020,$3.99,,4.90,22.0,,https://www.ulta.com/instantdetox-facial-mask?productId=pimprod2006442,pimprod2006442
8726,8047,08/13/2020,$5.00,,4.10,84.0,,https://www.ulta.com/anti-aging-sheet-mask-cat?productId=xlsImpprod13791261,xlsImpprod13791261
8727,8048,08/13/2020,$4.99,,4.60,31.0,,https://www.ulta.com/glam-sheet-mask?productId=pimprod2002088,pimprod2002088
8728,8049,08/13/2020,$21.99,,4.60,65.0,,https://www.ulta.com/my-diary-of-beauty-secrets-facial-masks?productId=xlsImpprod14071360,xlsImpprod14071360
8729,8050,08/13/2020,$6.00,,4.40,46.0,,https://www.ulta.com/7-wonders-tundra-cranberry-anti-aging-mask?productId=xlsImpprod12951105,xlsImpprod12951105
8730,8051,08/13/2020,$3.99,,5.00,15.0,,https://www.ulta.com/roseallday-facial-mask?productId=pimprod2006441,pimprod2006441
8731,8052,08/13/2020,$70.00,,4.30,446.0,,https://www.ulta.com/advanced-genifique-yeux-light-pearl-eye-lash-enhancing-concentrate?productId=xlsImpprod12421349,xlsImpprod12421349
8732,8053,08/13/2020,$30.00,,3.50,90.0,,https://www.ulta.com/rose-glow-get-it-cooling-brightening-eye-balm?productId=pimprod2010478,pimprod2010478
8733,8054,08/13/2020,$34.00,,3.90,224.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/moisture-surge-eye-96-hour-hydro-filler-concentrate?productId=pimprod2006273,pimprod2006273
8734,8055,08/13/2020,$50.00,,4.20,571.0,,https://www.ulta.com/powerful-strength-dark-circle-reducing-vitamin-c-eye-serum?productId=pimprod2014179,pimprod2014179
8735,8056,08/13/2020,$51.50,,4.40,298.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/clinique-smart-custom-repair-eye-treatment?productId=xlsImpprod12711081,xlsImpprod12711081
8736,8057,08/13/2020,$70.00,,4.50,243.0,Free Gift with Purchase!,https://www.ulta.com/biolumin-c-vitamin-c-eye-serum?productId=pimprod2012567,pimprod2012567
8737,8058,08/13/2020,$34.00,,4.10,698.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/all-about-eyes-serum-de-puffing-eye-massage?productId=xlsImpprod10791769,xlsImpprod10791769
8738,8059,08/13/2020,$62.00,,4.50,169.0,,https://www.ulta.com/vita-c-eyes-dark-circle-corrector?productId=pimprod2014501,pimprod2014501
8739,8060,08/13/2020,$85.00,,4.60,113.0,,https://www.ulta.com/retinol-youth-renewal-eye-serum?productId=pimprod2012956,pimprod2012956
8740,8061,08/13/2020,$38.00,,4.20,359.0,,https://www.ulta.com/maracuja-c-brighter-eye-treatment?productId=xlsImpprod4690165,xlsImpprod4690165
8741,8062,08/13/2020,$85.00,,4.60,245.0,,https://www.ulta.com/super-restorative-total-eye-concentrate?productId=xlsImpprod11971007,xlsImpprod11971007
8742,8063,08/13/2020,$22.00,,4.60,28.0,,https://www.ulta.com/moisture-boost-cooling-algae-eye-serum?productId=pimprod2011740,pimprod2011740
8743,8064,08/13/2020,$42.00,,4.80,45.0,,https://www.ulta.com/dewy-eyed-illuminating-depuffing-eye-serum?productId=pimprod2017545,pimprod2017545
8744,8065,08/13/2020,$38.00,,3.60,461.0,,https://www.ulta.com/instant-firmx-eye?productId=xlsImpprod4160051,xlsImpprod4160051
8745,8066,08/13/2020,$42.00,,4.60,21.0,,https://www.ulta.com/water-drench-hyaluronic-cloud-hydrating-eye-gel?productId=pimprod2012499,pimprod2012499
8746,8067,08/13/2020,$70.00,,4.50,491.0,Free Gift with Purchase!,https://www.ulta.com/advanced-night-repair-eye-concentrate-matrix?productId=xlsImpprod16501411,xlsImpprod16501411
8747,8068,08/13/2020,$69.00,,4.30,357.0,,https://www.ulta.com/intensive-eye-concentrate-wrinkles?productId=xlsImpprod13781243,xlsImpprod13781243
8748,8069,08/13/2020,$40.00,,4.20,52.0,,https://www.ulta.com/brightening-eye-serum?productId=xlsImpprod15571123,xlsImpprod15571123
8749,8070,08/13/2020,$49.00,,3.80,152.0,,https://www.ulta.com/hyperlift-eye-instant-eye-fix-bags-lines-crepiness?productId=pimprod2008228,pimprod2008228
8750,8071,08/13/2020,$69.00,,4.30,276.0,,https://www.ulta.com/360-tightening-eye-serum?productId=xlsImpprod4610197,xlsImpprod4610197
8751,8072,08/13/2020,$50.00,,4.00,318.0,,https://www.ulta.com/stem-cellular-anti-wrinkle-eye-treatment?productId=xlsImpprod3670141,xlsImpprod3670141
8752,8073,08/13/2020,$29.99,,4.20,112.0,,https://www.ulta.com/eyes-eye-lifting-serum?productId=xlsImpprod14431213,xlsImpprod14431213
8753,8074,08/13/2020,$40.00,,4.40,171.0,,https://www.ulta.com/midnight-recovery-eye?productId=pimprod2002914,pimprod2002914
8754,8075,08/13/2020,$14.99,,4.10,560.0,"Buy 1, get 1 at 50% off!",https://www.ulta.com/skinactive-clearly-brighter-anti-dark-circle-eye-roller?productId=xlsImpprod2450073,xlsImpprod2450073
8755,8076,08/13/2020,$58.00,,3.90,38.0,,https://www.ulta.com/instant-de-puff-eye-renewal-serum?productId=xlsImpprod18731047,xlsImpprod18731047
8756,8077,08/13/2020,$122.00,,4.30,225.0,,https://www.ulta.com/essential-fx-acyl-glutathione-eyelid-lift-serum?productId=xlsImpprod18931468,xlsImpprod18931468
8757,8078,08/13/2020,$68.00,,4.40,125.0,,https://www.ulta.com/pro-collagen-advanced-eye-treatment?productId=xlsImpprod18731141,xlsImpprod18731141
8758,8079,08/13/2020,$33.00,,4.50,22.0,,https://www.ulta.com/clinique-men-anti-fatigue-eye-gel?productId=xlsImpprod3620081,xlsImpprod3620081
8759,8080,08/13/2020,$15.00,,4.20,171.0,,https://www.ulta.com/intensive-eye-concentrate-wrinkles?productId=xlsImpprod4040013,xlsImpprod4040013
8760,8081,08/13/2020,$42.00,,4.70,82.0,Free Gift with Purchase!,https://www.ulta.com/day-wear-eye-cooling-anti-oxidant-moisture-gel-creme?productId=xlsImpprod17571091,xlsImpprod17571091
8761,8082,08/13/2020,$65.00,,4.10,486.0,,https://www.ulta.com/extra-firming-eye?productId=pimprod2002854,pimprod2002854
8762,8083,08/13/2020,$24.00,,3.80,73.0,,https://www.ulta.com/eye-fuel?productId=pimprod2002957,pimprod2002957
8763,8084,08/13/2020,$179.00,,4.40,237.0,,https://www.ulta.com/essential-fx-acyl-glutathione-deep-crease-serum?productId=xlsImpprod18931464,xlsImpprod18931464
8764,8085,08/13/2020,$69.00,,5.00,1.0,,https://www.ulta.com/peptight-360-tightening-eye-serum?productId=pimprod2017665,pimprod2017665
8765,8086,08/13/2020,$19.99,,5.00,1.0,,https://www.ulta.com/simply-ageless-skin-eye-lift-serum?productId=pimprod2016935,pimprod2016935
8766,8087,08/13/2020,$23.99,,4.00,58.0,"Buy 1, get 1 at 50% off!",https://www.ulta.com/youthful-eye-serum?productId=xlsImpprod12041937,xlsImpprod12041937
8767,8088,08/13/2020,$19.00,,3.70,3.0,,https://www.ulta.com/travel-size-maracuja-c-brighter-eye-treatment?productId=pimprod2009766,pimprod2009766
8768,8089,08/13/2020,$32.00,,4.50,51.0,,https://www.ulta.com/hyaluron-eye-serum?productId=pimprod2014511,pimprod2014511
8769,8090,08/13/2020,$72.00,,4.20,345.0,,https://www.ulta.com/high-potency-classics-firming-eye-lift?productId=xlsImpprod19011067,xlsImpprod19011067
8770,8091,08/13/2020,$12.00,,3.70,247.0,,https://www.ulta.com/pandas-dream-so-cool-eye-stick?productId=xlsImpprod12812993,xlsImpprod12812993
8771,8092,08/13/2020,$38.00,,4.30,68.0,,https://www.ulta.com/cbd-calming-eye-balm?productId=pimprod2004393,pimprod2004393
8772,8093,08/13/2020,$60.00,,4.30,292.0,,https://www.ulta.com/vitamin-c-ester-brightening-eye-serum?productId=xlsImpprod19011043,xlsImpprod19011043
8773,8094,08/13/2020,$75.00,,3.50,22.0,,https://www.ulta.com/firmx-360-eye-renewal?productId=xlsImpprod18931430,xlsImpprod18931430
8774,8095,08/13/2020,$50.00,,4.10,133.0,,https://www.ulta.com/wrinkle-revenge-rescue-protect-eye-balm?productId=xlsImpprod700194,xlsImpprod700194
8775,8096,08/13/2020,$18.00,,3.70,118.0,,https://www.ulta.com/ceramide-eye-gel?productId=xlsImpprod6200665,xlsImpprod6200665
8776,8097,08/13/2020,$10.00,,3.30,19.0,,https://www.ulta.com/targeted-under-eye-serum-5-caffeine?productId=pimprod2010124,pimprod2010124
8777,8098,08/13/2020,$78.00,,4.30,240.0,,https://www.ulta.com/super-multi-corrective-eye-opening-serum?productId=pimprod2002924,pimprod2002924
8778,8099,08/13/2020,$70.00,,4.50,37.0,,https://www.ulta.com/ultimune-eye-power-infusing-eye-concentrate?productId=pimprod2008177,pimprod2008177
8779,8100,08/13/2020,$38.00,,4.50,4.0,,https://www.ulta.com/enlivening-amino-ag-eye-treatment?productId=xlsImpprod18751599,xlsImpprod18751599
8780,8102,08/13/2020,$23.00,,4.60,91.0,,https://www.ulta.com/eye-bright?productId=pimprod2004341,pimprod2004341
8781,8103,08/13/2020,$32.00,,4.10,10.0,,https://www.ulta.com/skin-die-darkness-reducing-under-eye-treatment-primer?productId=pimprod2006763,pimprod2006763
8782,8104,08/13/2020,$37.00,,3.40,133.0,,https://www.ulta.com/tone-up-total-eye-fitness?productId=xlsImpprod5640360,xlsImpprod5640360
8783,8105,08/13/2020,$48.00,,5.00,1.0,,https://www.ulta.com/i-waken-eye-serum?productId=pimprod2014421,pimprod2014421
8784,8106,08/13/2020,$35.00,,4.40,65.0,,https://www.ulta.com/open-your-eyes-eye-contour-lifting-fluid?productId=xlsImpprod13891027,xlsImpprod13891027
8785,8107,08/13/2020,$16.99,,4.00,7.0,,https://www.ulta.com/refreshmint-cucumber-bamboo-eye-de-puffer-gelee?productId=pimprod2008989,pimprod2008989
8786,8108,08/13/2020,$60.00,,4.20,385.0,,https://www.ulta.com/magic-wand-sculpting-eye-roller?productId=pimprod2004334,pimprod2004334
8787,8109,08/13/2020,$68.00,,3.40,96.0,,https://www.ulta.com/depuffing-eye-serum?productId=xlsImpprod5490055,xlsImpprod5490055
8788,8110,08/13/2020,$63.00,,4.10,242.0,,https://www.ulta.com/advanced-ceramide-capsules-daily-youth-restoring-eye-serum?productId=xlsImpprod16261007,xlsImpprod16261007
8789,8111,08/13/2020,$68.00,,4.00,1.0,,https://www.ulta.com/age-defying-booster-pack?productId=pimprod2013495,pimprod2013495
8790,8113,08/13/2020,$4.00,,3.80,63.0,,https://www.ulta.com/eye-refresh?productId=xlsImpprod14521231,xlsImpprod14521231
8791,8114,08/13/2020,$55.00,,4.50,23.0,Free Gift with Purchase!,https://www.ulta.com/dead-sea-osmoter-eye-concentrate?productId=xlsImpprod11021088,xlsImpprod11021088
8792,8115,08/13/2020,$15.00,,2.60,16.0,,https://www.ulta.com/total-wake-up-vitamin-a-repairing-retinol-eye-serum?productId=pimprod2012546,pimprod2012546
8793,8116,08/13/2020,$30.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/mens-time-energize-age-control-all-in-one-eye-care?productId=xlsImpprod13371067,xlsImpprod13371067
8794,8117,08/13/2020,$130.00,,4.00,24.0,,https://www.ulta.com/prevage-anti-aging-intensive-repair-eye-serum?productId=xlsImpprod6330273,xlsImpprod6330273
8795,8118,08/13/2020,$66.00,,4.60,51.0,,https://www.ulta.com/truffle-therapy-eye-concentrate?productId=xlsImpprod15981091,xlsImpprod15981091
8796,8119,08/13/2020,$32.00,,2.90,79.0,,https://www.ulta.com/smoothing-eye-concentrate?productId=xlsImpprod3970071,xlsImpprod3970071
8797,8120,08/13/2020,$100.00,,3.80,315.0,,https://www.ulta.com/prevage-anti-aging-eye-serum?productId=xlsImpprod15051025,xlsImpprod15051025
8798,8121,08/13/2020,$19.99,,4.20,57.0,,https://www.ulta.com/snail-gel-healthy-aging-eye-serum?productId=pimprod2009974,pimprod2009974
8799,8122,08/13/2020,$46.00,,4.00,30.0,Free Gift with Purchase!,https://www.ulta.com/nutritious-super-pomegranate-radiant-energy-eye-jelly?productId=pimprod2003015,pimprod2003015
8800,8123,08/13/2020,$17.99,,4.20,62.0,,https://www.ulta.com/rose-restoring-eye-serum?productId=pimprod2009971,pimprod2009971
8801,8124,08/13/2020,$19.99,,3.30,12.0,,https://www.ulta.com/beauty-has-no-age-instant-eye-repair-serum?productId=pimprod2005587,pimprod2005587
8802,8125,08/13/2020,$56.00,,2.00,2.0,,https://www.ulta.com/eye-boost-serum?productId=xlsImpprod18361161,xlsImpprod18361161
8803,8126,08/13/2020,$66.00,,0,,Free Gift with Purchase!,https://www.ulta.com/beautiful-eyes-repair-brighten-advanced-night-repair-eye-set?productId=pimprod2017015,pimprod2017015
