product_id,option,price,sale,available,timestamp
pimprod2014333,,5.99,0.0,1.0,
xlsImpprod16651053,,18.5,0.0,1.0,
pimprod2010035,,26,0.0,1.0,
pimprod2024105,,17,0.0,1.0,
pimprod2005534,,9.99,1.0,1.0,
pimprod2013099,,9.99,0.0,1.0,
pimprod2019368,"Orange, Tangerine",24,0.0,1.0,
pimprod2025404,,8.99,0.0,1.0,
xlsImpprod18851280,,20,0.0,1.0,
pimprod2014263,,8.99,0.0,1.0,
xlsImpprod6390021,,20.5,0.0,1.0,
xlsImpprod17741149,,3.29,0.0,1.0,
pimprod2014312,,5.99,0.0,1.0,
pimprod2005566,,15,0.0,1.0,
pimprod2008667,,20,0.0,1.0,
pimprod2016087,,4.99,0.0,1.0,
xlsImpprod14811093,,10,0.0,1.0,
xlsImpprod18851286,,20,0.0,1.0,
xlsImpprod5780158,,3.29,0.0,1.0,
pimprod2024849,,18,0.0,1.0,
xlsImpprod15911027,,13,0.0,1.0,
xlsImpprod18371005,,3.99,0.0,1.0,
pimprod2005298,,9.99,0.0,1.0,
pimprod2021787,,32,0.0,1.0,
xlsImpprod14811089,,10,0.0,1.0,
pimprod2014314,,5.99,0.0,1.0,
pimprod2007257,,5.99,0.0,1.0,
xlsImpprod17741147,,3.29,0.0,1.0,
pimprod2005397,,25,0.0,1.0,
xlsImpprod16541081,,10,0.0,1.0,
pimprod2017671,,26,0.0,1.0,
pimprod2005331,,24,0.0,1.0,
xlsImpprod18141057,,26,0.0,1.0,
pimprod2017872,,10,0.0,1.0,
pimprod2010592,,24,0.0,1.0,
xlsImpprod13031211,,8,0.0,1.0,
xlsImpprod15941163,,9,0.0,1.0,
pimprod2023095,,11,0.0,1.0,
xlsImpprod16401273,,3.29,0.0,1.0,
pimprod2021726,,16,0.0,1.0,
xlsImpprod18851282,,10,0.0,1.0,
pimprod2013741,,65,0.0,1.0,
xlsImpprod14111298,8.5 oz,35,1.0,1.0,
xlsImpprod18201071,,10,0.0,1.0,
xlsImpprod17391105,12.0 oz,25,0.0,1.0,
xlsImpprod17391105,32.0 oz,56,0.0,1.0,
pimprod2005392,13.0 oz,14.99,0.0,1.0,
pimprod2005392,32.0 oz,29.99,0.0,1.0,
pimprod2000022,,20,0.0,1.0,
pimprod2008188,16.9 oz,28,0.0,1.0,
pimprod2008188,33.8 oz,48,0.0,1.0,
pimprod2021355,16.0 oz,32,0.0,1.0,
pimprod2021355,33.8 oz,58,0.0,0.0,
pimprod2024683,,25,0.0,1.0,
pimprod2023988,,13.99,0.0,1.0,
pimprod2002024,,19.99,0.0,1.0,
pimprod2019172,3.2 oz,18,0.0,1.0,
pimprod2019172,16.9 oz,36,0.0,1.0,
pimprod2008403,8.4 oz,22,0.0,1.0,
pimprod2008403,33.8 oz,48,0.0,1.0,
pimprod2023349,,14,0.0,1.0,
pimprod2024657,,30,0.0,1.0,
pimprod2023660,,14,0.0,1.0,
xlsImpprod10112082,,31,0.0,1.0,
pimprod2011663,,33,0.0,1.0,
pimprod2007742,8.0 oz,23,0.0,1.0,
pimprod2007742,16.0 oz,36,0.0,1.0,
pimprod2007742,34.0 oz,76,0.0,1.0,
pimprod2018829,,22.5,0.0,1.0,
pimprod2002967,8.5 oz,20,1.0,1.0,
pimprod2024793,,9.95,0.0,1.0,
pimprod2020711,,9.99,0.0,1.0,
pimprod2016646,,3,1.0,1.0,
pimprod2022429,,5.99,0.0,1.0,
pimprod2024601,,10.99,0.0,1.0,
pimprod2004776,,11,0.0,1.0,
pimprod2023828,6.8 oz,24,0.0,1.0,
pimprod2023828,33.8 oz,59,0.0,1.0,
pimprod2022532,,15,0.0,1.0,
xlsImpprod17731049,,9.99,1.0,1.0,
pimprod2014338,,6,0.0,1.0,
pimprod2017963,,29,0.0,1.0,
xlsImpprod1170136,,7.99,0.0,1.0,
pimprod2023211,,7.99,0.0,1.0,
pimprod2023650,,12,0.0,1.0,
pimprod2024162,,13,0.0,1.0,
pimprod2014311,,8.99,0.0,1.0,
pimprod2008952,,6,0.0,1.0,
pimprod2025252,,26.99,0.0,1.0,
xlsImpprod11171013,,2.99,0.0,1.0,
pimprod2023180,,5.99,0.0,1.0,
xlsImpprod3150089,,8.95,0.0,1.0,
xlsImpprod14021041,10.0 oz,12.99,0.0,1.0,
pimprod2022910,,7.99,0.0,1.0,
pimprod2023724,,18,0.0,1.0,
xlsImpprod12681137,,1.5,0.0,1.0,
xlsImpprod14311011,6.0 oz,14,0.0,1.0,
xlsImpprod14311011,32.0 oz,39.95,0.0,1.0,
pimprod2022435,,14.99,0.0,1.0,
pimprod2019711,,7.5,0.0,1.0,
xlsImpprod17731047,,9.99,1.0,1.0,
pimprod2014506,,9.99,0.0,1.0,
xlsImpprod16431065,,9.99,0.0,1.0,
xlsImpprod10271267,,6,0.0,1.0,
pimprod2013101,,11.99,0.0,1.0,
xlsImpprod17771971,,8.99,0.0,1.0,
xlsImpprod11171027,,2.99,0.0,1.0,
pimprod2002306,,13,0.0,1.0,
pimprod2019343,"Sage, Vanilla",9,0.0,1.0,
xlsImpprod10711333,,9.99,0.0,1.0,
pimprod2024629,,26,0.0,1.0,
pimprod2004619,,31,0.0,1.0,
xlsImpprod10271164,,6,0.0,1.0,
pimprod2020652,,22,0.0,1.0,
pimprod2024623,,27,0.0,1.0,
xlsImpprod3920523,,2.99,0.0,1.0,
pimprod2014120,,2.99,0.0,1.0,
pimprod2013040,,9.99,1.0,1.0,
xlsImpprod18161049,,9.99,1.0,1.0,
pimprod2013519,,8.99,0.0,1.0,
pimprod2023181,,5.99,0.0,1.0,
pimprod2015625,,15.99,0.0,1.0,
pimprod2021462,,16,0.0,1.0,
xlsImpprod14771007,,14,0.0,1.0,
xlsImpprod10271271,,6,0.0,0.0,
pimprod2015411,,12.99,0.0,1.0,
xlsImpprod17771739,,10,0.0,1.0,
pimprod2022907,,7.99,0.0,1.0,
pimprod2016214,,24,0.0,1.0,
pimprod2005522,,8.99,0.0,1.0,
xlsImpprod14702615,,14,0.0,1.0,
xlsImpprod10271203,,6,0.0,0.0,
xlsImpprod15861073,,8.95,0.0,1.0,
pimprod2013125,,11.99,0.0,1.0,
pimprod2020006,,8,0.0,1.0,
pimprod2024632,,26,0.0,1.0,
xlsImpprod6500353,,2.47,0.0,1.0,
pimprod2013528,250 ml,18,0.0,1.0,
xlsImpprod18571081,,7,1.0,1.0,
pimprod2015768,,7,0.0,1.0,
pimprod2021549,,13,0.0,1.0,
pimprod2007256,,4.99,0.0,1.0,
pimprod2019337,"Grapefruit, Jasmine",9,0.0,1.0,
pimprod2009726,,9,0.0,1.0,
pimprod2019365,"Grapefruit, Jasmine",9,0.0,1.0,
pimprod2021713,,16,0.0,1.0,
pimprod2016256,,8,0.0,1.0,
pimprod2015520,,18,0.0,1.0,
pimprod2006414,,6.5,0.0,1.0,
pimprod2015686,,16.99,0.0,1.0,
pimprod2019439,,6.99,0.0,1.0,
pimprod2022155,,9,0.0,1.0,
pimprod2024244,,5.5,0.0,1.0,
pimprod2013123,,11.99,0.0,1.0,
pimprod2023189,,2.99,0.0,1.0,
pimprod2020021,,10,0.0,1.0,
pimprod2024641,,27,0.0,1.0,
pimprod2025881,12.0 oz,24,0.0,1.0,
pimprod2025881,32.0 oz,46,0.0,1.0,
pimprod2023239,,5.99,0.0,1.0,
pimprod2025682,12.0 oz,24,0.0,1.0,
pimprod2025682,32.0 oz,46,0.0,0.0,
pimprod2025854,12.0 oz,26,0.0,1.0,
pimprod2025854,32.0 oz,48,0.0,0.0,
pimprod2025667,12.0 oz,24,0.0,1.0,
pimprod2025667,32.0 oz,46,0.0,0.0,
pimprod2021467,,16,0.0,1.0,
xlsImpprod14811345,,9,0.0,1.0,
pimprod2023237,,5.99,0.0,1.0,
pimprod2016245,,8,0.0,1.0,
pimprod2021756,,16,0.0,1.0,
pimprod2025584,,19.99,0.0,1.0,
pimprod2020003,,8,0.0,1.0,
pimprod2025106,,15,0.0,1.0,
pimprod2008692,,9,0.0,0.0,
xlsImpprod15511025,,29,0.0,0.0,
xlsImpprod6481230,4.0 oz,18.99,0.0,1.0,
xlsImpprod6481230,10.0 oz,37.99,0.0,1.0,
pimprod2009735,9.8 oz,25,0.0,1.0,
pimprod2009735,25.0 oz,42,0.0,1.0,
xlsImpprod6481240,4.0 oz,20.99,0.0,1.0,
xlsImpprod6481240,10.0 oz,42.99,0.0,1.0,
pimprod2022378,,30,0.0,1.0,
xlsImpprod6500349,,19.99,0.0,1.0,
pimprod2012524,,26,0.0,1.0,
xlsImpprod17671267,8.5 oz,18.95,0.0,1.0,
pimprod2005383,13.0 oz,14.99,0.0,1.0,
pimprod2005383,32.0 oz,29.99,0.0,1.0,
xlsImpprod6481236,4.0 oz,18.99,0.0,1.0,
xlsImpprod6481236,10.0 oz,37.99,0.0,1.0,
xlsImpprod6481238,,19.99,0.0,1.0,
pimprod2005382,13.0 oz,14.99,0.0,1.0,
pimprod2005382,32.0 oz,29.99,0.0,1.0,
pimprod2016007,13.0 oz,14.99,1.0,1.0,
pimprod2016007,32.0 oz,29.99,1.0,1.0,
xlsImpprod2490099,,26,0.0,1.0,
pimprod2021367,,20,0.0,1.0,
pimprod2021364,,20,0.0,1.0,
xlsImpprod17711009,,11.49,0.0,1.0,
pimprod2019633,,51,1.0,1.0,
xlsImpprod14111310,,30,0.0,1.0,
xlsImpprod14471097,,7.99,1.0,1.0,
pimprod2007714,,22,1.0,1.0,
pimprod2005576,,29,0.0,1.0,
pimprod2000552,,19,0.0,1.0,
pimprod2013924,,8.99,1.0,1.0,
pimprod2023973,,14.99,0.0,1.0,
pimprod2009709,,24.99,0.0,1.0,
pimprod2019948,,25,0.0,1.0,
xlsImpprod12121155,,12.99,0.0,1.0,
pimprod2023248,,11.99,1.0,1.0,
pimprod2021365,,28,0.0,1.0,
pimprod2019371,Lavender,26,0.0,1.0,
xlsImpprod15721067,,8.39,1.0,1.0,
xlsImpprod16401211,,15.5,0.0,1.0,
pimprod2005717,,14.99,1.0,1.0,
pimprod2009732,,9,0.0,1.0,
xlsImpprod10691002,,30,0.0,0.0,
xlsImpprod16401251,,11.49,0.0,1.0,
xlsImpprod15721035,,6.99,1.0,1.0,
pimprod2023598,,10,0.0,1.0,
xlsImpprod16451112,,26,1.0,0.0,
pimprod2015570,,90,1.0,1.0,
pimprod2013096,,12,0.0,1.0,
xlsImpprod6490234,,18,0.0,1.0,
pimprod2005267,,20,0.0,1.0,
xlsImpprod18161043,,19.99,0.0,1.0,
xlsImpprod16451118,,31,0.0,1.0,
pimprod2015829,Almond & Avocado,12.99,0.0,1.0,
pimprod2015572,,90,0.0,1.0,
pimprod2023229,,14.99,1.0,1.0,
xlsImpprod15721043,,6.99,1.0,1.0,
pimprod2021188,,32,0.0,1.0,
xlsImpprod17731037,,12.99,1.0,1.0,
pimprod2005140,,7.99,0.0,1.0,
pimprod2023254,,10,1.0,1.0,
pimprod2005059,,26,0.0,1.0,
pimprod2021363,,9,0.0,1.0,
pimprod2018528,,24.95,0.0,1.0,
xlsImpprod18971171,,26,0.0,1.0,
xlsImpprod18751109,,16.49,0.0,0.0,
pimprod2005573,,31,0.0,1.0,
xlsImpprod15511027,,16,0.0,1.0,
xlsImpprod15821035,,19,0.0,1.0,
pimprod2013480,,8.99,0.0,1.0,
pimprod2015619,,22,0.0,1.0,
pimprod2006565,,29,0.0,1.0,
pimprod2008499,,5.99,0.0,1.0,
xlsImpprod10271175,,15,0.0,1.0,
pimprod2015571,,90,1.0,1.0,
xlsImpprod6481242,,14.99,0.0,1.0,
pimprod2019974,,11.99,1.0,1.0,
pimprod2008095,,9.99,1.0,1.0,
pimprod2009536,Lavender,10.99,1.0,1.0,
xlsImpprod10991365,,6.99,0.0,0.0,
xlsImpprod4450529,,21.55,0.0,1.0,
pimprod2008415,,22,1.0,1.0,
pimprod2017505,,16.99,0.0,1.0,
pimprod2017904,,16.95,0.0,1.0,
xlsImpprod17701059,,9,0.0,1.0,
pimprod2016539,,16,0.0,1.0,
pimprod2023970,,14.99,0.0,1.0,
xlsImpprod16401235,,7.99,1.0,1.0,
pimprod2005138,,7.99,1.0,1.0,
pimprod2023972,,14.99,0.0,1.0,
pimprod2014310,,8.99,1.0,1.0,
pimprod2000023,,20,1.0,1.0,
xlsImpprod17741153,,8.99,0.0,1.0,
pimprod2021762,,30,1.0,1.0,
pimprod2009007,,19,0.0,1.0,
pimprod2015517,,18,0.0,1.0,
pimprod2015430,,14.99,1.0,1.0,
pimprod2009633,,32,1.0,1.0,
pimprod2000018,,20,1.0,1.0,
xlsImpprod14641147,,89.95,0.0,1.0,
pimprod2023182,,7.99,1.0,1.0,
pimprod2005408,,32,0.0,1.0,
pimprod2023190,,7.99,0.0,1.0,
pimprod2015588,,22,0.0,1.0,
pimprod2017514,,16.99,1.0,1.0,
pimprod2023671,,10,1.0,1.0,
pimprod2019370,Lavender,9,0.0,1.0,
xlsImpprod17671277,,8,0.0,1.0,
xlsImpprod15721037,,8.39,1.0,1.0,
pimprod2025897,,26,0.0,1.0,
pimprod2015701,,15.99,0.0,1.0,
xlsImpprod16801012,,7,0.0,1.0,
pimprod2025592,,12,0.0,1.0,
xlsImpprod15721063,,5.59,1.0,1.0,
pimprod2017793,9.0 oz,30,0.0,1.0,
pimprod2017793,33.8 oz,69,0.0,1.0,
xlsImpprod3410045,9.0 oz,32,0.0,1.0,
xlsImpprod3410045,33.8 oz,71,0.0,1.0,
xlsImpprod15701031,33.8 oz,71,0.0,1.0,
xlsImpprod15701031,9.0 oz,32,0.0,1.0,
pimprod2017791,9.0 oz,30,0.0,1.0,
pimprod2017791,33.8 oz,69,0.0,1.0,
xlsImpprod15511073,10.1 oz,20,0.0,1.0,
xlsImpprod15511073,33.8 oz,38,0.0,1.0,
xlsImpprod15511061,10.1 oz,20,0.0,1.0,
xlsImpprod15511061,33.8 oz,38,0.0,1.0,
xlsImpprod6490096,13.5 oz,20,0.0,1.0,
xlsImpprod6490096,33.8 oz,32,0.0,1.0,
pimprod2014466,10.14 oz,23.95,0.0,1.0,
pimprod2014466,16.9 oz,29.95,0.0,1.0,
xlsImpprod15511057,10.1 oz,23,0.0,1.0,
xlsImpprod15511057,33.8 oz,42,0.0,1.0,
xlsImpprod10271369,10.1 oz,14.5,0.0,1.0,
xlsImpprod10271369,16.9 oz,22,0.0,1.0,
xlsImpprod10271369,33.8 oz,35.5,0.0,1.0,
xlsImpprod6490092,13.5 oz,20,1.0,1.0,
xlsImpprod6490092,33.8 oz,32,1.0,1.0,
xlsImpprod18231009,10.1 oz,23,0.0,1.0,
xlsImpprod18231009,33.8 oz,42,0.0,1.0,
xlsImpprod10141018,13.5 oz,20,0.0,1.0,
xlsImpprod10141018,33.8 oz,32,0.0,1.0,
pimprod2014467,10.14 oz,23.95,0.0,1.0,
pimprod2014467,16.9 oz,29.95,0.0,1.0,
xlsImpprod15511053,10.1 oz,23,0.0,1.0,
xlsImpprod15511053,33.8 oz,42,0.0,1.0,
xlsImpprod15511069,10.1 oz,23,0.0,1.0,
xlsImpprod15511069,33.8 oz,42,0.0,1.0,
xlsImpprod6490180,13.5 oz,20,0.0,1.0,
xlsImpprod6490180,33.8 oz,32,0.0,1.0,
xlsImpprod15511065,10.1 oz,23,0.0,1.0,
xlsImpprod15511065,33.8 oz,42,0.0,1.0,
xlsImpprod540378,8.5 oz,35,0.0,1.0,
xlsImpprod540378,16.5 oz,54,0.0,1.0,
xlsImpprod540446,8.5 oz,34,0.0,1.0,
xlsImpprod540446,16.5 oz,52,0.0,1.0,
xlsImpprod6481212,10.0 oz,23.99,0.0,1.0,
xlsImpprod6481212,33.8 oz,49.99,0.0,1.0,
xlsImpprod6490178,13.5 oz,20,1.0,1.0,
xlsImpprod6490178,33.8 oz,32,1.0,1.0,
xlsImpprod10271345,10.1 oz,18.5,0.0,1.0,
xlsImpprod10271345,33.8 oz,42.5,0.0,1.0,
xlsImpprod6490252,10.1 oz,17,0.0,1.0,
xlsImpprod6490252,33.8 oz,31,0.0,1.0,
xlsImpprod18231007,10.1 oz,23,0.0,1.0,
xlsImpprod18231007,33.8 oz,42,0.0,1.0,
xlsImpprod10271349,10.1 oz,17,0.0,1.0,
xlsImpprod10271349,33.8 oz,39,0.0,1.0,
xlsImpprod15421026,10.1 oz,17,0.0,1.0,
xlsImpprod15421026,33.8 oz,31,0.0,1.0,
xlsImpprod6490126,13.5 oz,20,0.0,1.0,
xlsImpprod6490126,33.8 oz,32,0.0,1.0,
xlsImpprod10271365,10.1 oz,15.5,0.0,1.0,
xlsImpprod10271365,16.9 oz,23.5,0.0,1.0,
xlsImpprod10271365,33.8 oz,38.5,0.0,1.0,
pimprod2022377,,30,0.0,1.0,
pimprod2014986,10.1 oz,23,0.0,1.0,
pimprod2014986,33.8 oz,42,0.0,1.0,
pimprod2014985,10.1 oz,23,0.0,1.0,
pimprod2014985,33.8 oz,42,0.0,1.0,
pimprod2004231,8.5 oz,21,0.0,1.0,
pimprod2004231,33.8 oz,38,0.0,1.0,
pimprod2017809,9.0 oz,32,0.0,1.0,
pimprod2017809,33.8 oz,71,0.0,1.0,
xlsImpprod4450479,8.4 oz,17.5,0.0,1.0,
xlsImpprod4450479,33.8 oz,40,0.0,1.0,
pimprod2014480,10.14 oz,23.95,0.0,1.0,
pimprod2014480,16.9 oz,29.95,0.0,1.0,
xlsImpprod6490140,13.5 oz,20,1.0,1.0,
xlsImpprod6490140,33.8 oz,32,1.0,1.0,
pimprod2022376,,30,0.0,1.0,
pimprod2004360,10.1 oz,20,0.0,1.0,
pimprod2004360,33.8 oz,37,0.0,1.0,
pimprod2017814,9.0 oz,30,0.0,1.0,
pimprod2017814,33.8 oz,69,0.0,1.0,
pimprod2003328,10.1 oz,23,0.0,1.0,
pimprod2003328,33.8 oz,42,0.0,1.0,
pimprod2014461,10.14 oz,23.95,0.0,1.0,
pimprod2014461,16.9 oz,29.95,0.0,1.0,
xlsImpprod3100007,10.1 oz,20,0.0,1.0,
xlsImpprod3100007,33.8 oz,38,0.0,1.0,
pimprod2003319,10.1 oz,23,0.0,1.0,
pimprod2003319,33.8 oz,42,0.0,1.0,
xlsImpprod17701055,10.1 oz,23,0.0,1.0,
xlsImpprod17701055,33.8 oz,42,0.0,1.0,
pimprod2007449,10.1 oz,16,0.0,0.0,
pimprod2007449,33.8 oz,31,0.0,0.0,
pimprod2020647,,25,1.0,1.0,
pimprod2008814,8.5 oz,20,0.0,1.0,
pimprod2008814,33.8 oz,37,0.0,1.0,
xlsImpprod6490144,13.5 oz,20,0.0,1.0,
xlsImpprod6490144,33.8 oz,32,0.0,1.0,
xlsImpprod18971187,,10,1.0,1.0,
xlsImpprod11301075,13.5 oz,20,1.0,1.0,
xlsImpprod11301075,33.8 oz,32,1.0,1.0,
xlsImpprod18021001,Blue,22,1.0,1.0,
xlsImpprod18021001,Copper,22,1.0,1.0,
xlsImpprod18021001,Emerald,22,1.0,1.0,
xlsImpprod18021001,Espresso,22,1.0,1.0,
xlsImpprod18021001,Honey,22,1.0,1.0,
xlsImpprod18021001,Hot Pink,22,1.0,1.0,
xlsImpprod18021001,Light Pink,22,1.0,1.0,
xlsImpprod18021001,Merlot,22,1.0,1.0,
xlsImpprod18021001,Mocha,22,1.0,1.0,
xlsImpprod18021001,Onyx,22,1.0,1.0,
xlsImpprod18021001,Platinum,22,1.0,1.0,
xlsImpprod18021001,Purple,22,1.0,1.0,
xlsImpprod18021001,Red,22,1.0,1.0,
xlsImpprod18021001,Rose Gold,22,1.0,1.0,
xlsImpprod18021001,Silver,22,1.0,1.0,
xlsImpprod18021001,Silver Blue,22,1.0,1.0,
pimprod2016388,,45,0.0,1.0,
pimprod2024726,12.0 oz,18,0.0,1.0,
pimprod2024726,32.0 oz,40,0.0,1.0,
pimprod2024524,10.1 oz,23,0.0,1.0,
pimprod2024524,33.8 oz,42,0.0,1.0,
xlsImpprod6490176,13.5 oz,20,0.0,1.0,
xlsImpprod6490176,33.8 oz,32,0.0,1.0,
xlsImpprod15421028,10.1 oz,17,0.0,1.0,
xlsImpprod15421028,33.8 oz,31,0.0,1.0,
xlsImpprod17701057,10.1 oz,23,0.0,1.0,
xlsImpprod17701057,33.8 oz,42,0.0,1.0,
pimprod2016268,8.5 oz,20,0.0,1.0,
pimprod2016268,33.8 oz,37,0.0,1.0,
pimprod2017806,9.0 oz,31,0.0,1.0,
pimprod2017806,33.8 oz,72,0.0,1.0,
pimprod2020638,,28,0.0,1.0,
xlsImpprod12291915,,20,0.0,1.0,
pimprod2022413,32.8 oz,28.99,0.0,1.0,
pimprod2007775,10.1 oz,17,0.0,1.0,
pimprod2007775,33.8 oz,31,0.0,1.0,
pimprod2018623,10.1 oz,19,0.0,1.0,
pimprod2018623,33.8 oz,36,0.0,1.0,
pimprod2008668,,26,0.0,1.0,
pimprod2024156,,26,0.0,1.0,
xlsImpprod10421003,,20,0.0,1.0,
pimprod2003726,8.4 oz,17.5,0.0,1.0,
pimprod2003726,33.8 oz,33.84,0.0,1.0,
pimprod2017442,,42,0.0,1.0,
xlsImpprod3100031,10.1 oz,20,0.0,1.0,
xlsImpprod3100031,33.8 oz,38,0.0,1.0,
xlsImpprod2490033,6.0 oz,20,0.0,1.0,
xlsImpprod2490033,33.8 oz,48,0.0,1.0,
xlsImpprod15461151,9.0 oz,14.99,0.0,1.0,
xlsImpprod15461151,33.8 oz,26.99,0.0,1.0,
xlsImpprod15461153,9.0 oz,14.99,0.0,1.0,
xlsImpprod15461153,33.8 oz,26.99,0.0,1.0,
xlsImpprod15301021,10.1 oz,16,0.0,1.0,
xlsImpprod15301021,33.8 oz,31,0.0,1.0,
xlsImpprod14471095,,7.99,0.0,1.0,
pimprod2021208,,28,0.0,1.0,
pimprod2003728,10.1 oz,16.5,0.0,1.0,
pimprod2003728,33.8 oz,29.8,0.0,1.0,
pimprod2024523,10.1 oz,23,0.0,1.0,
pimprod2024523,33.8 oz,42,0.0,1.0,
pimprod2015310,,20,0.0,1.0,
xlsImpprod620095,,19.99,0.0,1.0,
xlsImpprod13251347,33.8 oz,26.99,0.0,1.0,
pimprod2023240,,7.99,0.0,1.0,
pimprod2008669,,28,0.0,1.0,
pimprod2017209,,23,0.0,1.0,
xlsImpprod10271209,10.1 oz,11.5,0.0,1.0,
xlsImpprod10271209,16.9 oz,14,0.0,1.0,
xlsImpprod10271209,33.8 oz,24,0.0,1.0,
xlsImpprod15861119,,20,0.0,1.0,
pimprod2022428,13.53 oz,14.99,0.0,1.0,
pimprod2022428,32.8 oz,28.99,0.0,1.0,
pimprod2023241,,7.99,0.0,1.0,
pimprod2000186,8.5 oz,34,0.0,1.0,
pimprod2000186,16.5 oz,52,0.0,1.0,
xlsImpprod10112018,,31,0.0,1.0,
xlsImpprod10271251,6.8 oz,12.5,0.0,1.0,
xlsImpprod10271251,33.8 oz,33,0.0,0.0,
xlsImpprod6481246,10.0 oz,22.99,0.0,1.0,
xlsImpprod6481246,33.8 oz,47.99,0.0,1.0,
pimprod2021533,10.1 oz,19,0.0,1.0,
pimprod2021533,33.8 oz,36,0.0,1.0,
xlsImpprod18091199,6.8 oz,22,0.0,1.0,
xlsImpprod18091199,33.8 oz,48,0.0,1.0,
xlsImpprod10271247,,16,0.0,1.0,
xlsImpprod10112024,,31,0.0,1.0,
xlsImpprod13251343,9.0 oz,14.99,0.0,1.0,
xlsImpprod13251343,33.8 oz,26.99,0.0,1.0,
pimprod2017439,10.1 oz,24,0.0,1.0,
pimprod2017439,33.8 oz,48,0.0,1.0,
pimprod2021244,8.0 oz,24,0.0,1.0,
pimprod2021244,33.8 oz,58,0.0,1.0,
pimprod2007721,,24,0.0,1.0,
xlsImpprod14471093,,7.99,0.0,1.0,
pimprod2014950,10.1 oz,28,0.0,1.0,
pimprod2014950,33.8 oz,65,0.0,1.0,
pimprod2003497,,16.5,0.0,1.0,
pimprod2021712,,40,0.0,1.0,
xlsImpprod2490097,6.0 oz,24,0.0,1.0,
xlsImpprod2490097,33.8 oz,58,0.0,1.0,
xlsImpprod10112026,,31,0.0,1.0,
xlsImpprod16601089,8.5 oz,26,0.0,1.0,
xlsImpprod16601089,33.8 oz,59,0.0,1.0,
xlsImpprod4450481,8.4 oz,16.5,1.0,1.0,
xlsImpprod4450481,33.8 oz,38,1.0,1.0,
pimprod2014960,8.4 oz,28,0.0,1.0,
pimprod2014960,33.8 oz,65,0.0,1.0,
xlsImpprod16371009,12.0 oz,30,0.0,1.0,
xlsImpprod16371009,33.8 oz,65,0.0,1.0,
xlsImpprod14071302,,8.99,0.0,1.0,
pimprod2015646,,56,0.0,1.0,
pimprod2005326,8.5 oz,19,0.0,1.0,
pimprod2005326,31.5 oz,42,0.0,1.0,
xlsImpprod16891013,,8.99,0.0,1.0,
xlsImpprod16891015,,8.99,0.0,1.0,
pimprod2024561,,27,1.0,1.0,
pimprod2017804,9.0 oz,33,0.0,1.0,
pimprod2017804,33.8 oz,74,0.0,1.0,
xlsImpprod1500234,,20,0.0,1.0,
xlsImpprod16371007,12.0 oz,30,0.0,1.0,
xlsImpprod16371007,33.8 oz,65,0.0,1.0,
xlsImpprod12991095,13.5 oz,23,1.0,1.0,
xlsImpprod12991095,33.8 oz,35,1.0,1.0,
xlsImpprod11301089,33.8 oz,32,0.0,1.0,
xlsImpprod11301089,13.5 oz,20,0.0,1.0,
pimprod2014463,8.5 oz,23,0.0,1.0,
pimprod2014463,33.8 oz,42,0.0,1.0,
pimprod2005426,13.5 oz,20,1.0,1.0,
pimprod2005426,33.8 oz,32,1.0,1.0,
xlsImpprod3420145,8.0 oz,29,0.0,1.0,
xlsImpprod3420145,24.0 oz,59,0.0,0.0,
xlsImpprod6370179,,15,0.0,1.0,
xlsImpprod14071304,,8.99,0.0,1.0,
xlsImpprod13241061,10.1 oz,17.95,0.0,1.0,
xlsImpprod13241061,33.8 oz,41.95,0.0,1.0,
pimprod2007086,10.1 oz,16,1.0,1.0,
pimprod2007086,33.8 oz,31,1.0,1.0,
pimprod2023252,,10,0.0,0.0,
pimprod2020621,,28,0.0,0.0,
xlsImpprod14921227,,23,0.0,1.0,
xlsImpprod14021103,8.0 oz,28,0.0,1.0,
xlsImpprod14021103,33.8 oz,59,0.0,0.0,
xlsImpprod6490118,,20,0.0,1.0,
pimprod2014496,,69,0.0,1.0,
pimprod2012973,10.1 oz,23,0.0,1.0,
pimprod2012973,33.8 oz,42,0.0,1.0,
xlsImpprod14811363,,20,0.0,1.0,
xlsImpprod10112016,,31,0.0,1.0,
xlsImpprod3530075,8.0 oz,29,0.0,1.0,
xlsImpprod3530075,24.0 oz,59,0.0,1.0,
xlsImpprod4450371,10.1 oz,24,0.0,1.0,
xlsImpprod4450371,33.8 oz,51,0.0,1.0,
pimprod2024777,12.0 oz,18,0.0,1.0,
pimprod2024777,32.0 oz,40,0.0,1.0,
pimprod2024491,,24,0.0,1.0,
xlsImpprod6490128,13.5 oz,23,0.0,1.0,
xlsImpprod6490128,33.8 oz,35,0.0,1.0,
pimprod2008670,,34,0.0,1.0,
xlsImpprod4450343,10.1 oz,20,0.0,1.0,
xlsImpprod4450343,16.9 oz,28.5,0.0,1.0,
xlsImpprod4450343,33.8 oz,42,0.0,1.0,
pimprod2021548,,34,0.0,1.0,
xlsImpprod3530073,8.0 oz,29,0.0,0.0,
xlsImpprod3530073,24.0 oz,59,0.0,1.0,
pimprod2023662,,12,0.0,1.0,
xlsImpprod16491013,,20,0.0,1.0,
xlsImpprod13241063,10.1 oz,17.95,0.0,1.0,
xlsImpprod13241063,33.8 oz,41.95,0.0,1.0,
pimprod2024735,12.0 oz,18,1.0,1.0,
pimprod2024735,32.0 oz,40,1.0,1.0,
xlsImpprod2490091,33.8 oz,48,0.0,1.0,
