product_id,sku_id,brand,product,url,rating,no_of_reviews,sale,price,main_category,sub_category,sub_sub_category,sale_price,options,offers
pimprod2007744,2552032,Naturalicious,Moisture Infusion Styling Crème,https://www.ulta.com/p/moisture-infusion-styling-creme-pimprod2007744,5.00,23,0,$33.00,hair,styling products, ,,,
pimprod2024660,2579274,Ouidad,Coil Infusion Priming Milk,https://www.ulta.com/p/coil-infusion-priming-milk-pimprod2024660,5.00,2,0,$28.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod18501089,2526349,Design Essentials,Coconut & Monoi Deep Moisture Milk Soufflé,https://www.ulta.com/p/coconut-monoi-deep-moisture-milk-souffle-xlsImpprod18501089,4.20,13,0,$13.99,hair,styling products, ,,,"Buy 1, get 1 40% off!"
xlsImpprod18161037,2526808,Mixed Chicks,Curl Sculptor,https://www.ulta.com/p/curl-sculptor-xlsImpprod18161037,3.80,28,0,$9.99,hair,styling products, ,,,
xlsImpprod17731041,2526744,Noughty,Curl Taming Cream,https://www.ulta.com/p/curl-taming-cream-xlsImpprod17731041,4.60,159,0,$9.99,hair,styling products, ,,,
xlsImpprod3350099,2100446,Tresemme,Curl Care Flawless Curls Extra Hold Mousse,https://www.ulta.com/p/curl-care-flawless-curls-extra-hold-mousse-xlsImpprod3350099,4.00,91,0,$6.99,hair,styling products, ,,,
pimprod2014215,2560379,Marc Anthony,Strictly Curls 3X Moisture 3-In-1 Styling Cream,https://www.ulta.com/p/strictly-curls-3x-moisture-3-in-1-styling-cream-pimprod2014215,4.50,10,0,$8.99,hair,styling products, ,,,
pimprod2021465,2577990,Virtue,Curl-Defining Whip,https://www.ulta.com/p/curl-defining-whip-pimprod2021465,3.90,16,0,$36.00,hair,styling products, ,,,
pimprod2026745,2586828,DevaCurl,Fragrance-Free SUPERCREAM Rich Coconut-Infused Definer,https://www.ulta.com/p/fragrance-free-supercream-rich-coconut-infused-definer-pimprod2026745,0.0,,0,$28.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2017513,2568430,ArtNaturals LUXE,Argan Oil Curl Defining Cream,https://www.ulta.com/p/argan-oil-curl-defining-cream-pimprod2017513,4.70,134,0,$16.99,hair,styling products, ,,,
xlsImpprod16761225,2505501,Fairy Tales,Curly-Q Styling Spray Gel,https://www.ulta.com/p/curly-q-styling-spray-gel-xlsImpprod16761225,4.00,11,0,$12.95,hair,styling products, ,,,
pimprod2005385,2544777,tgin,Rose Water Curl Refresher,https://www.ulta.com/p/rose-water-curl-refresher-pimprod2005385,3.60,33,0,$11.99,hair,styling products, ,,,
pimprod2019362,2572252,Innersense Organic Beauty,I Create Waves,https://www.ulta.com/p/i-create-waves-pimprod2019362,3.50,2,0,$26.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2006006,2544791,tgin,Honey Whip Hydrating Mousse,https://www.ulta.com/p/honey-whip-hydrating-mousse-pimprod2006006,4.00,33,0,$11.99,hair,styling products, ,,,
xlsImpprod6390363,2271858,SheaMoisture,Coconut & Hibiscus Curling Gel Souffle,https://www.ulta.com/p/coconut-hibiscus-curling-gel-souffle-xlsImpprod6390363,2.80,1487,0,$13.49,hair,styling products, ,,,"Buy 1, get 1 40% off!"
pimprod2015823,2562710,Design Essentials,Almond & Avocado Daily Curl Revitalizer,https://www.ulta.com/p/almond-avocado-daily-curl-revitalizer-pimprod2015823,3.60,11,0,$12.99,hair,styling products, ,,,"Buy 1, get 1 40% off!"
xlsImpprod18161047,2526813,Mixed Chicks,Coil Kink Style Cream,https://www.ulta.com/p/coil-kink-style-cream-xlsImpprod18161047,3.90,20,0,$11.99,hair,styling products, ,,,
pimprod2007724,2553049,Flora & Curl,Jasmine Oasis Floral Hydration Hair Mist,https://www.ulta.com/p/jasmine-oasis-floral-hydration-hair-mist-pimprod2007724,4.40,128,0,$22.00,hair,styling products, ,,,
pimprod2026740,2586651,DevaCurl,Fragrance-Free ULTRA DEFINING GEL Strong Hold No-Crunch Styler,https://www.ulta.com/p/fragrance-free-ultra-defining-gel-strong-hold-no-crunch-styler-pimprod2026740,0.0,,0,$24.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2023968,2579517,CAMILLE ROSE,Curlaide Moisture Butter,https://www.ulta.com/p/curlaide-moisture-butter-pimprod2023968,4.80,4,0,$15.99,hair,styling products, ,,,
xlsImpprod18181013,2526725,OGX,Smoothing + Liquid Pearl Luminescent Serum 3.8oz,https://www.ulta.com/p/smoothing-liquid-pearl-luminescent-serum-38oz-xlsImpprod18181013,3.90,438,0,$8.99,hair,styling products, ,,,
pimprod2027091,2586830,DevaCurl,CURLBOND Re-Coiling Split End Serum,https://www.ulta.com/p/curlbond-re-coiling-split-end-serum-pimprod2027091,0.0,,0,$34.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2013968,2560533,Sun Bum,Whipped Mousse,https://www.ulta.com/p/whipped-mousse-pimprod2013968,4.00,8,0,$14.99,hair,styling products, ,,,
pimprod2022466,2576166,Bed Head,Travel Size Curls Rock Amplifier Mega Shaping Cream,https://www.ulta.com/p/travel-size-curls-rock-amplifier-mega-shaping-cream-pimprod2022466,2.00,4,0,$7.99,hair,travel size, ,,,
pimprod2023188,2576457,Hask,Curl Care Curl Shaping Jelly,https://www.ulta.com/p/curl-care-curl-shaping-jelly-pimprod2023188,4.40,33,0,$7.99,hair,styling products, ,,,
pimprod2025094,2582543,Noughty,Hey Curl Scrunching Jelly,https://www.ulta.com/p/hey-curl-scrunching-jelly-pimprod2025094,3.30,3,0,$9.99,hair,styling products, ,,,
pimprod2024557,2579276,Ouidad,Coil Infusion Good Shape Defining Gel,https://www.ulta.com/p/coil-infusion-good-shape-defining-gel-pimprod2024557,4.70,3,0,$12.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2026545,2586529,DevaCurl,Travel Size WAVE MAKER Lightweight Moisturizing Definer,https://www.ulta.com/p/travel-size-wave-maker-lightweight-moisturizing-definer-pimprod2026545,0.0,,0,$18.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2024147,2579531,FEKKAI,Shea Butter Gel Crème,https://www.ulta.com/p/shea-butter-gel-creme-pimprod2024147,4.10,123,0,$25.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2026775,2585518,Better Not Younger,"License to Curl, Curl Revival Boost Spray",https://www.ulta.com/p/license-curl-curl-revival-boost-spray-pimprod2026775,3.70,21,0,$34.00,hair,styling products, ,,,
pimprod2008417,2550680,Wella,EIMI Nutricurls Curl Shaper,https://www.ulta.com/p/eimi-nutricurls-curl-shaper-pimprod2008417,2.80,9,0,$20.50,hair,styling products, ,,,Free Gift with Purchase!
pimprod2019359,2573400,Innersense Organic Beauty,Travel Size I Create Waves,https://www.ulta.com/p/travel-size-i-create-waves-pimprod2019359,0.0,,0,$13.00,hair,travel size, ,,,Free Gift with Purchase!
pimprod2015825,2562719,Design Essentials,Almond & Avocado Anti-Frizz Curl Defining Gel,https://www.ulta.com/p/almond-avocado-anti-frizz-curl-defining-gel-pimprod2015825,2.90,17,0,$14.99,hair,styling products, ,,,"Buy 1, get 1 40% off!"
pimprod2008666,2555553,Voir,Secrets in the Snow: Soft Styling Foam - Non-Aerosol,https://www.ulta.com/p/secrets-in-snow-soft-styling-foam-non-aerosol-pimprod2008666,4.70,33,0,$22.00,hair,styling products, ,,,
xlsImpprod16541065,2569612,Sexy Hair,Style Sexy Hair Curling Creme,https://www.ulta.com/p/style-sexy-hair-curling-creme-xlsImpprod16541065,4.40,49,0,$18.95,hair,styling products, ,,,Free Gift with Purchase!
pimprod2005247,2543122,Chi,Aloe Vera Reactivating Spray,https://www.ulta.com/p/aloe-vera-reactivating-spray-pimprod2005247,3.80,8,0,$14.00,hair,styling products, ,,,
pimprod2022537,2574144,Living Proof,Travel Size Curl Definer,https://www.ulta.com/p/travel-size-curl-definer-pimprod2022537,4.50,4,0,$17.00,hair,travel size, ,,,
pimprod2024543,2581820,Flora & Curl,Sweet Hibiscus Twist & Braid Cream,https://www.ulta.com/p/sweet-hibiscus-twist-braid-cream-pimprod2024543,5.00,1,0,$18.00,hair,styling products, ,,,
pimprod2024148,2579532,FEKKAI,Shea Butter Curl Refresh Leave-In Spray,https://www.ulta.com/p/shea-butter-curl-refresh-leave-in-spray-pimprod2024148,4.10,115,0,$25.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2005294,2543884,Chi,Aloe Vera With Agave Nectar Curls Defined Control Gel,https://www.ulta.com/p/aloe-vera-with-agave-nectar-curls-defined-control-gel-pimprod2005294,3.40,5,0,$21.00,hair,styling products, ,,,
xlsImpprod18501091,2526357,Design Essentials,Coconut & Monoi Water Curl Refresh,https://www.ulta.com/p/coconut-monoi-water-curl-refresh-xlsImpprod18501091,3.60,5,0,$12.99,hair,styling products, ,,,"Buy 1, get 1 40% off!"
pimprod2027945,2588862,SheaMoisture,Coconut & Hibiscus Curl Enhancing Smoothie,https://www.ulta.com/p/coconut-hibiscus-curl-enhancing-smoothie-pimprod2027945,4.40,5154,0,$17.99,hair,styling products, ,,,"Buy 1, get 1 40% off!"
xlsImpprod4270021,2558774,Sexy Hair,Big Sexy Hair Root Pump Plus Humidity Resistant Volumizing Spray Mousse,https://www.ulta.com/p/big-sexy-hair-root-pump-plus-humidity-resistant-volumizing-spray-mousse-xlsImpprod4270021,4.40,990,0,$19.95 - $26.95,hair,styling products, ,,2 Sizes,Free Gift with Purchase!
xlsImpprod4270041,2215478,Sexy Hair,Big Sexy Hair Powder Play Volumizing & Texturizing Powder,https://www.ulta.com/p/big-sexy-hair-powder-play-volumizing-texturizing-powder-xlsImpprod4270041,4.40,935,0,$18.95,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod14731019,2308044,Living Proof,Full Dry Volume Blast,https://www.ulta.com/p/full-dry-volume-blast-xlsImpprod14731019,4.20,770,0,$30.00,hair,styling products, ,,,
xlsImpprod16451014,2516135,Bumble and bumble,Thickening Dryspun Texture Spray,https://www.ulta.com/p/thickening-dryspun-texture-spray-xlsImpprod16451014,4.40,642,0,$31.00 - $47.00,hair,styling products, ,,2 Sizes,Free Gift with Purchase!
pimprod2024223,2580349,IGK,Big Time Volume and Thickening Mousse,https://www.ulta.com/p/big-time-volume-thickening-mousse-pimprod2024223,4.50,15,0,$31.00,hair,styling products, ,,,
pimprod2022521,2576181,Bed Head,Queen For A Day Thickening Spray,https://www.ulta.com/p/queen-a-day-thickening-spray-pimprod2022521,4.20,79,0,$19.99,hair,styling products, ,,,
xlsImpprod4270013,2047877,Sexy Hair,Big Sexy Hair Blow Dry Volumizing Gel,https://www.ulta.com/p/big-sexy-hair-blow-dry-volumizing-gel-xlsImpprod4270013,4.30,392,0,$18.95,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod6481023,2272822,Redken,Guts 10 Volumizing Spray Mousse,https://www.ulta.com/p/guts-10-volumizing-spray-mousse-xlsImpprod6481023,4.50,862,0,$20.00,hair,styling products, ,,,
xlsImpprod4270017,2558480,Sexy Hair,Big Sexy Hair Root Pump Volumizing Spray Mousse,https://www.ulta.com/p/big-sexy-hair-root-pump-volumizing-spray-mousse-xlsImpprod4270017,4.50,350,0,$19.95,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod16451032,2516144,Bumble and bumble,Thickening Spray,https://www.ulta.com/p/thickening-spray-xlsImpprod16451032,4.40,422,0,$30.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod6370169,2084031,Kenra Professional,Volume Mousse Extra 17,https://www.ulta.com/p/volume-mousse-extra-17-xlsImpprod6370169,4.60,425,0,$18.99,hair,styling products, ,,,Free Gift with Purchase!
pimprod2005544,2546415,IGK,Beach Club Volume Texture Spray,https://www.ulta.com/p/beach-club-volume-texture-spray-pimprod2005544,4.00,70,0,$31.00,hair,styling products, ,,,
xlsImpprod5220029,2257646,Sexy Hair,Big Sexy Hair Big Altitude Bodifying Blow Dry Mousse,https://www.ulta.com/p/big-sexy-hair-big-altitude-bodifying-blow-dry-mousse-xlsImpprod5220029,4.40,205,0,$19.95,hair,styling products, ,,,Free Gift with Purchase!
pimprod2024219,2580348,IGK,No Limit Dry Volume and Thickening Spray,https://www.ulta.com/p/no-limit-dry-volume-thickening-spray-pimprod2024219,3.50,18,0,$31.00,hair,styling products, ,,,
7885,2145752,Paul Mitchell,Extra-Body Sculpting & Volumizing Foam,https://www.ulta.com/p/extra-body-sculpting-volumizing-foam-7885,4.60,285,0,$12.50 - $25.00,hair,styling products, ,,2 Sizes,
pimprod2025701,2584110,Redken,Volume Maximizer Thickening Spray,https://www.ulta.com/p/volume-maximizer-thickening-spray-pimprod2025701,4.30,184,0,$28.00,hair,styling products, ,,,
xlsImpprod15941177,2507195,Aquage,Uplifting Foam,https://www.ulta.com/p/uplifting-foam-xlsImpprod15941177,4.50,201,0,$20.00,hair,styling products, ,,,
xlsImpprod6481095,2271664,Kenra Professional,Platinum Thickening Mousse,https://www.ulta.com/p/platinum-thickening-mousse-xlsImpprod6481095,4.50,201,0,$22.99,hair,styling products, ,,,Free Gift with Purchase!
pimprod2012556,2559057,OUAI,Wave Spray,https://www.ulta.com/p/wave-spray-pimprod2012556,3.90,99,0,$26.00,hair,styling products, ,,,
pimprod2022520,2576171,Bed Head,Small Talk Thickening Cream,https://www.ulta.com/p/small-talk-thickening-cream-pimprod2022520,4.50,14,0,$7.99 - $17.99,hair,styling products, ,,2 Sizes,
xlsImpprod3420169,2233462,Living Proof,Full Thickening Cream,https://www.ulta.com/p/full-thickening-cream-xlsImpprod3420169,4.30,453,0,$29.00,hair,styling products, ,,,
xlsImpprod16451116,2516185,Bumble and bumble,Bb.Don't Blow It Fine (H)air Styler,https://www.ulta.com/p/bbdont-blow-it-fine-hair-styler-xlsImpprod16451116,4.40,314,0,$31.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod6490158,2526027,Biolage,Styling Gelée,https://www.ulta.com/p/styling-gelee-xlsImpprod6490158,4.70,226,0,$18.50,hair,styling products, ,,,
pimprod2019355,2572260,Innersense Organic Beauty,I Create Lift Volumizing Foam,https://www.ulta.com/p/i-create-lift-volumizing-foam-pimprod2019355,5.00,5,0,$28.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod6481270,2243489,It's A 10,Miracle Blowdry Volumizer,https://www.ulta.com/p/miracle-blowdry-volumizer-xlsImpprod6481270,4.30,270,0,$19.99,hair,styling products, ,,,
pimprod2021327,2570252,Curlsmith,Bouncy Strength Volume Foam,https://www.ulta.com/p/bouncy-strength-volume-foam-pimprod2021327,4.20,51,0,$26.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod6481027,2272825,Redken,Full Frame 07 All-Over Volumizing Mousse,https://www.ulta.com/p/full-frame-07-all-over-volumizing-mousse-xlsImpprod6481027,4.20,370,0,$20.00,hair,styling products, ,,,
xlsImpprod12292089,2287850,Redken,Stay High 18 High Hold Gel To Mousse,https://www.ulta.com/p/stay-high-18-high-hold-gel-mousse-xlsImpprod12292089,4.30,341,0,$24.00,hair,styling products, ,,,
xlsImpprod16401209,2533364,Paul Mitchell,Extra-Body Firm Finishing Spray,https://www.ulta.com/p/extra-body-firm-finishing-spray-xlsImpprod16401209,4.50,131,0,$21.00,hair,styling products, ,,,
pimprod2006360,2549864,Sexy Hair,Texture Foam Party Lite Texturizing Foam,https://www.ulta.com/p/texture-foam-party-lite-texturizing-foam-pimprod2006360,4.30,28,0,$19.95,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod16401205,2088263,Paul Mitchell,Extra-Body Flexible Finishing Spray,https://www.ulta.com/p/extra-body-flexible-finishing-spray-xlsImpprod16401205,4.50,71,0,$9.50 - $21.00,hair,styling products, ,,2 Sizes,
xlsImpprod10271201,2081242,Paul Mitchell,Extra-Body Boost Root Lifter,https://www.ulta.com/p/extra-body-boost-root-lifter-xlsImpprod10271201,4.40,122,0,$17.00 - $24.00,hair,styling products, ,,2 Sizes,
pimprod2022468,2576168,Bed Head,Travel Size Manipulator Texturizing Putty,https://www.ulta.com/p/travel-size-manipulator-texturizing-putty-pimprod2022468,4.30,73,0,$17.99,hair,travel size, ,,,
xlsImpprod17981009,2524141,Drybar,Southern Belle Volume-Boosting Root Lifter,https://www.ulta.com/p/southern-belle-volume-boosting-root-lifter-xlsImpprod17981009,3.60,78,0,$29.00,hair,styling products, ,,,
xlsImpprod16451038,2516146,Bumble and bumble,Surf Spray,https://www.ulta.com/p/surf-spray-xlsImpprod16451038,4.40,225,0,$29.00,hair,styling products, ,,,Free Gift with Purchase!
pimprod2006361,2549863,Sexy Hair,Surfer Girl Dry Texturizing Spray,https://www.ulta.com/p/surfer-girl-dry-texturizing-spray-pimprod2006361,4.00,38,0,$19.95,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod15781057,2505859,Sexy Hair,Big Sexy Hair Powder Play Lite Soft Volumizing & Texturizing Powder,https://www.ulta.com/p/big-sexy-hair-powder-play-lite-soft-volumizing-texturizing-powder-xlsImpprod15781057,4.20,113,0,$18.95,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod5770181,2262238,Sexy Hair,Style Sexy Hair Blow It Up Volumizing Gel Foam,https://www.ulta.com/p/style-sexy-hair-blow-it-up-volumizing-gel-foam-xlsImpprod5770181,4.40,129,0,$18.95,men,hair,styling,,,Free Gift with Purchase!
pimprod2014050,2558787,Sexy Hair,Big Sexy Hair Fun Raiser Volumizing Dry Texture Spray with Collagen,https://www.ulta.com/p/big-sexy-hair-fun-raiser-volumizing-dry-texture-spray-with-collagen-pimprod2014050,4.60,35,0,$21.95,hair,styling products, ,,,Free Gift with Purchase!
pimprod2019358,2572244,Innersense Organic Beauty,I Create Volume,https://www.ulta.com/p/i-create-volume-pimprod2019358,4.80,20,0,$26.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod6481025,2272823,Redken,Thickening Lotion 06,https://www.ulta.com/p/thickening-lotion-06-xlsImpprod6481025,4.50,320,0,$10.00 - $26.00,hair,styling products, ,,2 Sizes,
pimprod2000002,2532743,Bumble and bumble,Thickening Full Form Soft Mousse,https://www.ulta.com/p/thickening-full-form-soft-mousse-pimprod2000002,3.10,111,0,$32.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod6481021,2272821,Redken,Aerate 08 Bodifying Cream Mousse,https://www.ulta.com/p/aerate-08-bodifying-cream-mousse-xlsImpprod6481021,4.50,238,0,$20.00,hair,styling products, ,,,
pimprod2024571,2578792,Drybar,Triple Sec 3-in-1 Finishing Spray Coconut Colada Scent,https://www.ulta.com/p/triple-sec-3-in-1-finishing-spray-coconut-colada-scent-pimprod2024571,0.0,,0,$29.00,hair,styling products, ,,,
xlsImpprod6490186,2297008,Matrix,Total Results High Amplify Foam Volumizer Full Bodifying Mousse,https://www.ulta.com/p/total-results-high-amplify-foam-volumizer-full-bodifying-mousse-xlsImpprod6490186,4.20,81,0,$18.00,hair,styling products, ,,,
xlsImpprod6490194,2297009,Matrix,Total Results High Amplify Wonder Boost Root Lifter,https://www.ulta.com/p/total-results-high-amplify-wonder-boost-root-lifter-xlsImpprod6490194,4.40,190,0,$18.00,hair,styling products, ,,,
xlsImpprod14771049,2308046,Living Proof,Full Root Lift,https://www.ulta.com/p/full-root-lift-xlsImpprod14771049,4.20,81,0,$29.00,hair,styling products, ,,,
xlsImpprod18851300,2533553,Kenra Professional,Travel Size Platinum Dry Texture Spray 6,https://www.ulta.com/p/travel-size-platinum-dry-texture-spray-6-xlsImpprod18851300,3.90,34,0,$9.99,hair,travel size, ,,,
pimprod2006359,2549865,Sexy Hair,High Tide Texturizing Finishing Spray,https://www.ulta.com/p/high-tide-texturizing-finishing-spray-pimprod2006359,4.50,49,0,$19.95,hair,styling products, ,,,Free Gift with Purchase!
pimprod2024775,2580726,Verb,Volume Dry Texture Spray,https://www.ulta.com/p/volume-dry-texture-spray-pimprod2024775,4.50,380,0,$18.00,hair,styling products, ,,,
pimprod2012519,2559063,OUAI,Air Dry Foam,https://www.ulta.com/p/air-dry-foam-pimprod2012519,3.90,45,0,$28.00,hair,styling products, ,,,
xlsImpprod14921233,2307250,Paul Mitchell,Awapuhi Wild Ginger HydroCream Whip,https://www.ulta.com/p/awapuhi-wild-ginger-hydrocream-whip-xlsImpprod14921233,4.60,145,0,$25.00,hair,styling products, ,,,
xlsImpprod14771047,2308045,Living Proof,Travel Size Full Dry Volume Blast,https://www.ulta.com/p/travel-size-full-dry-volume-blast-xlsImpprod14771047,3.90,328,0,$16.00,hair,travel size, ,,,
11531,6025594,Paul Mitchell,Extra-Body Flexible Sculpting Gel,https://www.ulta.com/p/extra-body-flexible-sculpting-gel-11531,4.40,113,0,$12.50 - $23.00,hair,styling products, ,,2 Sizes,
xlsImpprod16451016,2532745,Bumble and bumble,Travel Size Thickening Dryspun Texture Spray,https://www.ulta.com/p/travel-size-thickening-dryspun-texture-spray-xlsImpprod16451016,4.40,677,0,$15.00,hair,travel size, ,,,Free Gift with Purchase!
pimprod2015559,2563439,OUAI,Volume Spray,https://www.ulta.com/p/volume-spray-pimprod2015559,4.20,27,0,$26.00,hair,styling products, ,,,
xlsImpprod18321321,2565397,Pureology,Style + Protect On the Rise Root Lifting Mousse,https://www.ulta.com/p/style-protect-on-rise-root-lifting-mousse-xlsImpprod18321321,3.30,60,1,$28.00,hair,styling products, ,$14.00,,Free Shipping on $10 Beauty Steals purchase for Platinum and Diamond Members!
pimprod2017810,2565398,Pureology,Style + Protect Instant Levitation Mist,https://www.ulta.com/p/style-protect-instant-levitation-mist-pimprod2017810,4.30,154,1,$28.00,hair,styling products, ,$14.00,,Free Shipping on $10 Beauty Steals purchase for Platinum and Diamond Members!
pimprod2012985,2561781,OUAI,Travel Size Wave Spray,https://www.ulta.com/p/travel-size-wave-spray-pimprod2012985,4.40,31,0,$12.00,hair,travel size, ,,,
xlsImpprod10271233,2047441,Paul Mitchell,Flexible Style Super Sculpt Gel,https://www.ulta.com/p/flexible-style-super-sculpt-gel-xlsImpprod10271233,4.70,86,0,$24.00,hair,styling products, ,,,
xlsImpprod6370181,2103584,Kenra Professional,Styling Gel 17,https://www.ulta.com/p/styling-gel-17-xlsImpprod6370181,4.60,148,0,$16.99,hair,styling products, ,,,Free Gift with Purchase!
pimprod2022467,2576167,Bed Head,Manipulator Matte Paste,https://www.ulta.com/p/manipulator-matte-paste-pimprod2022467,4.30,3,0,$17.99,hair,styling products, ,,,
xlsImpprod10141020,2273918,Biolage,Volumebloom Full-Lift Volumizer Spray,https://www.ulta.com/p/volumebloom-full-lift-volumizer-spray-xlsImpprod10141020,4.00,173,0,$20.00,hair,styling products, ,,,
xlsImpprod17921017,2526625,Kenra Professional,Sugar Beach Spray 7,https://www.ulta.com/p/sugar-beach-spray-7-xlsImpprod17921017,4.40,76,0,$17.99,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod16651061,2516993,Paul Mitchell,Invisiblewear Undone Texture Hairspray,https://www.ulta.com/p/invisiblewear-undone-texture-hairspray-xlsImpprod16651061,4.60,64,0,$21.00,hair,styling products, ,,,
xlsImpprod6481051,2272838,Redken,Travel Size Guts 10 Volumizing Spray Mousse,https://www.ulta.com/p/travel-size-guts-10-volumizing-spray-mousse-xlsImpprod6481051,4.20,274,0,$11.00,hair,travel size, ,,,
xlsImpprod15911071,2507059,Living Proof,Perfect hair Day (PhD) In-Shower Styler,https://www.ulta.com/p/perfect-hair-day-phd-in-shower-styler-xlsImpprod15911071,3.80,281,0,$27.00,hair,styling products, ,,,
xlsImpprod6481039,2272832,Redken,Powder Grip 03 Texturizing Powder,https://www.ulta.com/p/powder-grip-03-texturizing-powder-xlsImpprod6481039,4.50,141,0,$20.00,hair,styling products, ,,,
xlsImpprod10271381,2222587,Paul Mitchell,Tea Tree Lemon Sage Thickening Spray,https://www.ulta.com/p/tea-tree-lemon-sage-thickening-spray-xlsImpprod10271381,4.60,124,0,$16.50,hair,styling products, ,,,
xlsImpprod4450499,2208659,Sebastian,Microweb Fiber,https://www.ulta.com/p/microweb-fiber-xlsImpprod4450499,4.60,116,0,$21.50,hair,styling products, ,,,
xlsImpprod3120617,2227627,Not Your Mother's,Beach Babe Texturizing Sea Salt Spray,https://www.ulta.com/p/beach-babe-texturizing-sea-salt-spray-xlsImpprod3120617,3.90,1667,0,$6.99,hair,styling products, ,,,
xlsImpprod5870134,2263535,Nioxin,3D Styling Thickening Spray For Texture And Volume,https://www.ulta.com/p/3d-styling-thickening-spray-texture-volume-xlsImpprod5870134,4.30,184,0,$16.10,hair,styling products, ,,,
xlsImpprod18431074,2529167,Drybar,Triple Sec 3-in-1 Finishing Spray Lush Scent,https://www.ulta.com/p/triple-sec-3-in-1-finishing-spray-lush-scent-xlsImpprod18431074,3.60,40,0,$29.00,hair,styling products, ,,,
xlsImpprod16451034,2516151,Bumble and bumble,Travel Size Bb.Thickening Spray,https://www.ulta.com/p/travel-size-bbthickening-spray-xlsImpprod16451034,4.40,422,0,$13.00,hair,travel size, ,,,Free Gift with Purchase!
pimprod2024579,2578791,Drybar,Big Swig Thickening Spray,https://www.ulta.com/p/big-swig-thickening-spray-pimprod2024579,2.90,9,0,$26.00,hair,styling products, ,,,
xlsImpprod6370171,2084032,Kenra Professional,Volume Mousse 12,https://www.ulta.com/p/volume-mousse-12-xlsImpprod6370171,4.20,143,0,$18.99,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod5200423,2255075,Nioxin,3D Styling Bodifying Foam,https://www.ulta.com/p/3d-styling-bodifying-foam-xlsImpprod5200423,4.30,211,0,$17.40,hair,styling products, ,,,
pimprod2023669,2579386,KRISTIN ESS HAIR,Soft Shine Beach Wave Spray,https://www.ulta.com/p/soft-shine-beach-wave-spray-pimprod2023669,4.50,76,0,$14.00,hair,styling products, ,,,
pimprod2022519,2576170,Bed Head,Salty Not Sorry Epic Texturizing Salt Spray,https://www.ulta.com/p/salty-not-sorry-epic-texturizing-salt-spray-pimprod2022519,4.00,3,0,$17.99,hair,styling products, ,,,
pimprod2019333,2572245,Innersense Organic Beauty,Inner Peace Whipped Creme Texturizer,https://www.ulta.com/p/inner-peace-whipped-creme-texturizer-pimprod2019333,4.70,6,0,$22.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod10111986,2273578,Kenra Professional,Platinum Texturizing Mist 6,https://www.ulta.com/p/platinum-texturizing-mist-6-xlsImpprod10111986,4.20,65,0,$22.99,hair,styling products, ,,,Free Gift with Purchase!
pimprod2024468,2579853,Joico,Hair Shake Liquid-to-Powder Texturizing Finisher,https://www.ulta.com/p/hair-shake-liquid-powder-texturizing-finisher-pimprod2024468,5.00,1,0,$21.00,hair,styling products, ,,,
xlsImpprod13131079,2292727,Kenra Professional,Platinum Thickening Glaze Density Building Crème,https://www.ulta.com/p/platinum-thickening-glaze-density-building-creme-xlsImpprod13131079,4.20,37,0,$22.99,hair,styling products, ,,,Free Gift with Purchase!
pimprod2010033,2552734,Ouidad,Going Up! Volumizing Texture Spray,https://www.ulta.com/p/going-up-volumizing-texture-spray-pimprod2010033,4.40,76,0,$34.00,hair,styling products, ,,,Free Gift with Purchase!
xlsImpprod2490041,2289481,AG Hair,Volume Bigwigg Root Volumizer,https://www.ulta.com/p/volume-bigwigg-root-volumizer-xlsImpprod2490041,4.40,156,0,$24.00,hair,styling products, ,,,
xlsImpprod17971001,2526344,AG Hair,Natural Cloud Volumizing Mousse,https://www.ulta.com/p/natural-cloud-volumizing-mousse-xlsImpprod17971001,4.40,31,0,$26.00,hair,styling products, ,,,
pimprod2023343,2579338,KRISTIN ESS HAIR,Working Texture Loose Styling Powder,https://www.ulta.com/p/working-texture-loose-styling-powder-pimprod2023343,5.00,14,0,$10.00,hair,styling products, ,,,
